```
$ ./benchmark_all.sh
2023-01-01T19:38:25+00:00
Running ./bin/bench_kernels
Run on (48 X 3000 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x24)
  L1 Instruction 32 KiB (x24)
  L2 Unified 1024 KiB (x24)
  L3 Unified 16896 KiB (x2)
Load Average: 1.64, 1.64, 1.47
CPU::AVX: True
CPU::AVX2: True
CPU::AVX512F: True
CPU::Brand: Intel(R) Xeon(R) Silver 4116 CPU @ 2.10GHz
CPU::Vendor: GenuineIntel
Compiler::Name: GCC
Compiler::Version: 11.3.0
***WARNING*** CPU scaling is enabled, the benchmark real time measurements may be noisy and will incur extra overhead.
---------------------------------------------------------------------------------------
Benchmark                                             Time             CPU   Iterations
T<float>/AVX2/8                                    5508 ns         5507 ns       125117
T<float>/AVX2/10                                   9916 ns         9914 ns        71627
T<float>/AVX2/12                                  28848 ns        28842 ns        24544
T<float>/AVX2/14                                 104460 ns       104435 ns         6617
T<float>/AVX2/16                                 417002 ns       416896 ns         1672
T<float>/AVX2/18                                2190883 ns      2190166 ns          315
T<float>/AVX2/20                               10372546 ns     10370020 ns           71
T<float>/AVX2/22                               81424857 ns     81402079 ns            8
T<float>/AVX2/24                              386677731 ns    386638119 ns            2
IsingXX<float>/AVX2/6                              4483 ns         4482 ns       157453
IsingXX<float>/AVX2/8                              6127 ns         6127 ns       114481
IsingXX<float>/AVX2/10                            12126 ns        12125 ns        57482
IsingXX<float>/AVX2/12                            37374 ns        37372 ns        18564
IsingXX<float>/AVX2/14                           141765 ns       141746 ns         4882
IsingXX<float>/AVX2/16                           564956 ns       564923 ns         1220
IsingXX<float>/AVX2/18                          3345028 ns      3344542 ns          210
IsingXX<float>/AVX2/20                         14745025 ns     14742020 ns           48
IsingXX<float>/AVX2/22                        110550685 ns    110525430 ns            6
IsingXX<float>/AVX2/24                        525426593 ns    525283451 ns            1
SingleQubitOp<float>/AVX2/6/1                      3821 ns         3821 ns       181294
SingleQubitOp<float>/AVX2/8/1                      5827 ns         5827 ns       120652
SingleQubitOp<float>/AVX2/10/1                    13954 ns        13952 ns        49987
SingleQubitOp<float>/AVX2/12/1                    47494 ns        47492 ns        14625
SingleQubitOp<float>/AVX2/14/1                   190899 ns       190888 ns         3591
SingleQubitOp<float>/AVX2/16/1                   763923 ns       763887 ns          932
SingleQubitOp<float>/AVX2/18/1                  3689805 ns      3689632 ns          191
SingleQubitOp<float>/AVX2/20/1                 15951694 ns     15948647 ns           44
SingleQubitOp<float>/AVX2/22/1                115655520 ns    115633131 ns            6
SingleQubitOp<float>/AVX2/24/1                514277719 ns    514244001 ns            1
GeneratorDoubleExcitationMinus<float>/PI/6        18475 ns        18474 ns        37805
GeneratorDoubleExcitationMinus<float>/PI/8        32048 ns        32043 ns        22071
GeneratorDoubleExcitationMinus<float>/PI/10       75799 ns        75791 ns         9212
GeneratorDoubleExcitationMinus<float>/PI/12      249523 ns       249448 ns         2798
GeneratorDoubleExcitationMinus<float>/PI/14      907603 ns       907437 ns          768
GeneratorDoubleExcitationMinus<float>/PI/16     3520698 ns      3520059 ns          199
GeneratorDoubleExcitationMinus<float>/PI/18    14020971 ns     14019645 ns           50
GeneratorDoubleExcitationMinus<float>/PI/20    57088583 ns     57076976 ns           12
GeneratorDoubleExcitationMinus<float>/PI/22   255217964 ns    255180715 ns            3
GeneratorDoubleExcitationMinus<float>/PI/24  1031471435 ns   1031252126 ns            1
GeneratorDoubleExcitationPlus<float>/PI/6         17564 ns        17562 ns        40226
GeneratorDoubleExcitationPlus<float>/PI/8         27621 ns        27619 ns        25021
GeneratorDoubleExcitationPlus<float>/PI/10        59432 ns        59428 ns        11720
GeneratorDoubleExcitationPlus<float>/PI/12       194391 ns       194391 ns         3641
GeneratorDoubleExcitationPlus<float>/PI/14       828331 ns       828228 ns         1016
GeneratorDoubleExcitationPlus<float>/PI/16      3394690 ns      3394346 ns          200
GeneratorDoubleExcitationPlus<float>/PI/18     15719439 ns     15717290 ns           55
GeneratorDoubleExcitationPlus<float>/PI/20     62462050 ns     62460076 ns           10
GeneratorDoubleExcitationPlus<float>/PI/22    288146149 ns    288110778 ns            2
GeneratorDoubleExcitationPlus<float>/PI/24   1371794464 ns   1371658888 ns            1
GeneratorIsingXY<float>/PI/6                      16463 ns        16461 ns        42950
GeneratorIsingXY<float>/PI/8                      25923 ns        25921 ns        27017
GeneratorIsingXY<float>/PI/10                     59953 ns        59944 ns        11726
GeneratorIsingXY<float>/PI/12                    183284 ns       183262 ns         3794
GeneratorIsingXY<float>/PI/14                    668142 ns       668088 ns         1046
GeneratorIsingXY<float>/PI/16                   2519999 ns      2519508 ns          258
GeneratorIsingXY<float>/PI/18                  10895717 ns     10894040 ns           63
GeneratorIsingXY<float>/PI/20                  45629969 ns     45625208 ns           15
GeneratorIsingXY<float>/PI/22                 239887186 ns    239863187 ns            3
GeneratorIsingXY<float>/PI/24                1797412274 ns   1797230344 ns            1
GeneratorIsingXX<float>/PI/6                      16828 ns        16824 ns        41874
GeneratorIsingXX<float>/PI/8                      27269 ns        27268 ns        25479
GeneratorIsingXX<float>/PI/10                     63648 ns        63642 ns        10949
GeneratorIsingXX<float>/PI/12                    180548 ns       180540 ns         3821
GeneratorIsingXX<float>/PI/14                    655127 ns       655074 ns         1087
GeneratorIsingXX<float>/PI/16                   2544680 ns      2544388 ns          271
GeneratorIsingXX<float>/PI/18                  10541262 ns     10540227 ns           66
GeneratorIsingXX<float>/PI/20                  45545371 ns     45542782 ns           15
GeneratorIsingXX<float>/PI/22                 224274755 ns    224250450 ns            3
GeneratorIsingXX<float>/PI/24                1708905771 ns   1708520873 ns            1
GeneratorIsingZZ<float>/PI/6                      15904 ns        15902 ns        44595
GeneratorIsingZZ<float>/PI/8                      22623 ns        22620 ns        30476
GeneratorIsingZZ<float>/PI/10                     45854 ns        45852 ns        15330
GeneratorIsingZZ<float>/PI/12                    107995 ns       107985 ns         6498
GeneratorIsingZZ<float>/PI/14                    343615 ns       343574 ns         2034
GeneratorIsingZZ<float>/PI/16                   1297348 ns      1297238 ns          546
GeneratorIsingZZ<float>/PI/18                   6033562 ns      6032651 ns          115
GeneratorIsingZZ<float>/PI/20                  26140810 ns     26138046 ns           26
GeneratorIsingZZ<float>/PI/22                 158606905 ns    158586399 ns            4
GeneratorIsingZZ<float>/PI/24                1462922189 ns   1462774458 ns            1
GeneratorCRY<float>/PI/6                          27851 ns        27846 ns        25210
GeneratorCRY<float>/PI/8                          71672 ns        71664 ns         9864
GeneratorCRY<float>/PI/10                        244487 ns       244474 ns         2845
GeneratorCRY<float>/PI/12                        911558 ns       911515 ns          758
GeneratorCRY<float>/PI/14                       3490935 ns      3490708 ns          198
GeneratorCRY<float>/PI/16                      13823949 ns     13823057 ns           51
GeneratorCRY<float>/PI/18                      55595374 ns     55595508 ns           13
GeneratorCRY<float>/PI/20                     230102003 ns    230071658 ns            3
GeneratorCRY<float>/PI/22                     945260603 ns    945180420 ns            1
GeneratorCRY<float>/PI/24                    4569721214 ns   4568718729 ns            1
GeneratorCRX<float>/PI/6                          16304 ns        16302 ns        43106
GeneratorCRX<float>/PI/8                          25705 ns        25702 ns        27251
GeneratorCRX<float>/PI/10                         59859 ns        59853 ns        11726
GeneratorCRX<float>/PI/12                        180397 ns       180397 ns         3850
GeneratorCRX<float>/PI/14                        652640 ns       652539 ns         1048
GeneratorCRX<float>/PI/16                       2592576 ns      2592300 ns          260
GeneratorCRX<float>/PI/18                      11342702 ns     11341028 ns           61
GeneratorCRX<float>/PI/20                      53800947 ns     53792494 ns           14
GeneratorCRX<float>/PI/22                     285819519 ns    285764676 ns            3
GeneratorCRX<float>/PI/24                    1791244065 ns   1790967689 ns            1
GeneratorControlledPhaseShift<float>/PI/6         15707 ns        15705 ns        44522
GeneratorControlledPhaseShift<float>/PI/8         22219 ns        22213 ns        31407
GeneratorControlledPhaseShift<float>/PI/10        45624 ns        45620 ns        15433
GeneratorControlledPhaseShift<float>/PI/12       123942 ns       123908 ns         5512
GeneratorControlledPhaseShift<float>/PI/14       422126 ns       422070 ns         1644
GeneratorControlledPhaseShift<float>/PI/16      1673074 ns      1672752 ns          411
GeneratorControlledPhaseShift<float>/PI/18      7465305 ns      7464150 ns           92
GeneratorControlledPhaseShift<float>/PI/20     32773026 ns     32768924 ns           21
GeneratorControlledPhaseShift<float>/PI/22    193606595 ns    193590749 ns            4
GeneratorControlledPhaseShift<float>/PI/24   1580254586 ns   1580081188 ns            1
GeneratorCRZ<float>/PI/6                          15913 ns        15911 ns        44585
GeneratorCRZ<float>/PI/8                          23752 ns        23747 ns        29617
GeneratorCRZ<float>/PI/10                         51474 ns        51469 ns        13607
GeneratorCRZ<float>/PI/12                        147960 ns       147941 ns         4670
GeneratorCRZ<float>/PI/14                        530286 ns       530261 ns         1342
GeneratorCRZ<float>/PI/16                       2048807 ns      2048500 ns          340
GeneratorCRZ<float>/PI/18                       8688117 ns      8687566 ns           80
GeneratorCRZ<float>/PI/20                      36954360 ns     36946128 ns           18
GeneratorCRZ<float>/PI/22                     206949166 ns    206892078 ns            3
GeneratorCRZ<float>/PI/24                    1644528888 ns   1644311542 ns            1
