```
$ ./bin/bench_kernels 
2023-01-11T22:23:50+00:00
Running ./bin/bench_kernels
Run on (48 X 3000 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x24)
  L1 Instruction 32 KiB (x24)
  L2 Unified 1024 KiB (x24)
  L3 Unified 16896 KiB (x2)
Load Average: 6.83, 6.42, 6.08
CPU::AVX: True
CPU::AVX2: True
CPU::AVX512F: True
CPU::Brand: Intel(R) Xeon(R) Silver 4116 CPU @ 2.10GHz
CPU::Vendor: GenuineIntel
Compiler::Name: Clang
Compiler::Version: 15.0.0
***WARNING*** CPU scaling is enabled, the benchmark real time measurements may be noisy and will incur extra overhead.
---------------------------------------------------------------------------------------
Benchmark                                             Time             CPU   Iterations
MultiQubitOp<double>/PI/22/4                 4172711140 ns   4172200208 ns            1
MultiQubitOp<double>/PI/24/4                 16827660624 ns   16825124387 ns            1
MultiQubitOp<double>/PI/6/5                      139757 ns       139737 ns         5042
MultiQubitOp<double>/PI/8/5                      508940 ns       508888 ns         1382
MultiQubitOp<double>/PI/10/5                    1969503 ns      1969333 ns          351
MultiQubitOp<double>/PI/12/5                    7853692 ns      7853606 ns           90
MultiQubitOp<double>/PI/14/5                   31034276 ns     31034294 ns           23
MultiQubitOp<double>/PI/16/5                  120678481 ns    120678580 ns            6
MultiQubitOp<double>/PI/18/5                  480014702 ns    480015060 ns            2
MultiQubitOp<double>/PI/20/5                 1910880512 ns   1910837890 ns            1
MultiQubitOp<double>/PI/22/5                 7805920482 ns   7805840860 ns            1
MultiQubitOp<double>/PI/24/5                 31299947059 ns   31299874481 ns            1
GeneratorMultiRZ<double>/LM/6/2                    5835 ns         5835 ns       117124
GeneratorMultiRZ<double>/LM/8/2                   14752 ns        14752 ns        47741
GeneratorMultiRZ<double>/LM/10/2                  49887 ns        49887 ns        14048
GeneratorMultiRZ<double>/LM/12/2                 189056 ns       189055 ns         3676
GeneratorMultiRZ<double>/LM/14/2                 754412 ns       754413 ns          913
GeneratorMultiRZ<double>/LM/16/2                2975979 ns      2975953 ns          235
GeneratorMultiRZ<double>/LM/18/2               12231432 ns     12231355 ns           59
GeneratorMultiRZ<double>/LM/20/2               57786466 ns     57786664 ns           12
GeneratorMultiRZ<double>/LM/22/2              295650984 ns    295651957 ns            2
GeneratorMultiRZ<double>/LM/24/2             1140685910 ns   1140661695 ns            1
GeneratorMultiRZ<double>/LM/6/4                    6039 ns         6038 ns       116840
GeneratorMultiRZ<double>/LM/8/4                   14672 ns        14672 ns        47609
GeneratorMultiRZ<double>/LM/10/4                  49481 ns        49481 ns        13828
GeneratorMultiRZ<double>/LM/12/4                 189226 ns       189224 ns         3705
GeneratorMultiRZ<double>/LM/14/4                 741742 ns       741737 ns          951
GeneratorMultiRZ<double>/LM/16/4                3005740 ns      3005724 ns          235
GeneratorMultiRZ<double>/LM/18/4               12207254 ns     12207302 ns           56
GeneratorMultiRZ<double>/LM/20/4               61548699 ns     61547763 ns           10
GeneratorMultiRZ<double>/LM/22/4              299970060 ns    299971182 ns            2
GeneratorMultiRZ<double>/LM/24/4             1265608376 ns   1265583743 ns            1
GeneratorSingleExcitationPlus<double>/LM/6         8441 ns         8441 ns        81596
GeneratorSingleExcitationPlus<double>/LM/8        26089 ns        26089 ns        26791
GeneratorSingleExcitationPlus<double>/LM/10       97539 ns        97538 ns         7115
GeneratorSingleExcitationPlus<double>/LM/12      384140 ns       384140 ns         1834
GeneratorSingleExcitationPlus<double>/LM/14     1534635 ns      1534628 ns          450
GeneratorSingleExcitationPlus<double>/LM/16     6126596 ns      6126556 ns          114
GeneratorSingleExcitationPlus<double>/LM/18    24603345 ns     24603427 ns           28
GeneratorSingleExcitationPlus<double>/LM/20   105244380 ns    105244901 ns            6
GeneratorSingleExcitationPlus<double>/LM/22   468644287 ns    468628674 ns            2
GeneratorSingleExcitationPlus<double>/LM/24  1903076719 ns   1903044516 ns            1
GeneratorSingleExcitationMinus<double>/LM/6        8140 ns         8140 ns        85931
GeneratorSingleExcitationMinus<double>/LM/8       24394 ns        24394 ns        28804
GeneratorSingleExcitationMinus<double>/LM/10      89148 ns        89147 ns         7817
GeneratorSingleExcitationMinus<double>/LM/12     349236 ns       349217 ns         1980
GeneratorSingleExcitationMinus<double>/LM/14    1384080 ns      1384080 ns          509
GeneratorSingleExcitationMinus<double>/LM/16    5528857 ns      5528865 ns          128
GeneratorSingleExcitationMinus<double>/LM/18   22576516 ns     22576403 ns           31
GeneratorSingleExcitationMinus<double>/LM/20   95549615 ns     95546326 ns            7
GeneratorSingleExcitationMinus<double>/LM/22  441944364 ns    441919435 ns            2
GeneratorSingleExcitationMinus<double>/LM/24 1699542008 ns   1699521199 ns            1
GeneratorControlledPhaseShift<double>/LM/6         4109 ns         4109 ns       170670
GeneratorControlledPhaseShift<double>/LM/8         7501 ns         7501 ns        94344
GeneratorControlledPhaseShift<double>/LM/10       20350 ns        20350 ns        34380
GeneratorControlledPhaseShift<double>/LM/12       78765 ns        78764 ns         8837
GeneratorControlledPhaseShift<double>/LM/14      318598 ns       318567 ns         2159
GeneratorControlledPhaseShift<double>/LM/16     1394261 ns      1394246 ns          498
GeneratorControlledPhaseShift<double>/LM/18     6996468 ns      6996485 ns           99
GeneratorControlledPhaseShift<double>/LM/20    37537084 ns     37537214 ns           18
GeneratorControlledPhaseShift<double>/LM/22   234197752 ns    234198245 ns            3
GeneratorControlledPhaseShift<double>/LM/24   956248203 ns    956239522 ns            1
GeneratorCRZ<double>/LM/6                          4244 ns         4244 ns       164875
GeneratorCRZ<double>/LM/8                          7730 ns         7730 ns        90549
GeneratorCRZ<double>/LM/10                        22216 ns        22216 ns        31512
GeneratorCRZ<double>/LM/12                        83699 ns        83698 ns         8328
GeneratorCRZ<double>/LM/14                       342295 ns       342295 ns         2134
GeneratorCRZ<double>/LM/16                      1483671 ns      1483656 ns          479
GeneratorCRZ<double>/LM/18                      7121148 ns      7121029 ns          100
GeneratorCRZ<double>/LM/20                     38210756 ns     38210264 ns           18
GeneratorCRZ<double>/LM/22                    239073653 ns    239070371 ns            3
GeneratorCRZ<double>/LM/24                   1043237591 ns   1043231512 ns            1
GeneratorCRY<double>/LM/6                          4501 ns         4501 ns       156665
GeneratorCRY<double>/LM/8                          9518 ns         9518 ns        73409
GeneratorCRY<double>/LM/10                        28945 ns        28945 ns        24257
GeneratorCRY<double>/LM/12                       125270 ns       125270 ns         5837
GeneratorCRY<double>/LM/14                       503818 ns       503812 ns         1399
GeneratorCRY<double>/LM/16                      2171665 ns      2171669 ns          302
GeneratorCRY<double>/LM/18                      9265546 ns      9265566 ns           71
GeneratorCRY<double>/LM/20                     50278343 ns     50278584 ns           12
GeneratorCRY<double>/LM/22                    290005218 ns    290006316 ns            2
GeneratorCRY<double>/LM/24                   1260322010 ns   1260308252 ns            1
GeneratorCRX<double>/LM/6                          4389 ns         4389 ns       158033
GeneratorCRX<double>/LM/8                          8716 ns         8716 ns        81332
GeneratorCRX<double>/LM/10                        25982 ns        25982 ns        26813
GeneratorCRX<double>/LM/12                       112810 ns       112809 ns         6325
GeneratorCRX<double>/LM/14                       446106 ns       446107 ns         1485
GeneratorCRX<double>/LM/16                      1935316 ns      1935301 ns          363
GeneratorCRX<double>/LM/18                      8731983 ns      8731900 ns           78
GeneratorCRX<double>/LM/20                     44360253 ns     44359446 ns           14
GeneratorCRX<double>/LM/22                    277726074 ns    277717640 ns            3
GeneratorCRX<double>/LM/24                   1185004964 ns   1184957935 ns            1
GeneratorIsingZZ<double>/LM/6                      4144 ns         4144 ns       167929
GeneratorIsingZZ<double>/LM/8                      7479 ns         7479 ns        94465
GeneratorIsingZZ<double>/LM/10                    20986 ns        20986 ns        33524
GeneratorIsingZZ<double>/LM/12                    74434 ns        74433 ns         9482
GeneratorIsingZZ<double>/LM/14                   287847 ns       287847 ns         2450
GeneratorIsingZZ<double>/LM/16                  1245650 ns      1245652 ns          566
GeneratorIsingZZ<double>/LM/18                  6241519 ns      6241485 ns          121
GeneratorIsingZZ<double>/LM/20                 31179828 ns     31179310 ns           22
GeneratorIsingZZ<double>/LM/22                219242542 ns    219243318 ns            3
GeneratorIsingZZ<double>/LM/24                840747543 ns    840737500 ns            1
GeneratorIsingYY<double>/LM/6                      4734 ns         4734 ns       150717
GeneratorIsingYY<double>/LM/8                      9838 ns         9838 ns        71735
GeneratorIsingYY<double>/LM/10                    29972 ns        29971 ns        23307
GeneratorIsingYY<double>/LM/12                   109838 ns       109838 ns         6438
GeneratorIsingYY<double>/LM/14                   437177 ns       437159 ns         1604
GeneratorIsingYY<double>/LM/16                  1796064 ns      1796045 ns          386
GeneratorIsingYY<double>/LM/18                  8048049 ns      8047799 ns           83
GeneratorIsingYY<double>/LM/20                 40493092 ns     40492596 ns           14
GeneratorIsingYY<double>/LM/22                250137725 ns    250138258 ns            3
GeneratorIsingYY<double>/LM/24               1118004641 ns   1117969282 ns            1
GeneratorIsingXY<double>/LM/6                      4443 ns         4443 ns       157405
GeneratorIsingXY<double>/LM/8                      8878 ns         8878 ns        79635
GeneratorIsingXY<double>/LM/10                    26135 ns        26135 ns        26729
GeneratorIsingXY<double>/LM/12                   104022 ns       104017 ns         6378
GeneratorIsingXY<double>/LM/14                   422256 ns       422256 ns         1587
GeneratorIsingXY<double>/LM/16                  1821666 ns      1821594 ns          395
GeneratorIsingXY<double>/LM/18                  8982493 ns      8982508 ns           83
GeneratorIsingXY<double>/LM/20                 42361023 ns     42356561 ns           13
GeneratorIsingXY<double>/LM/22                264299261 ns    264296744 ns            3
GeneratorIsingXY<double>/LM/24               1171741102 ns   1171712795 ns            1
GeneratorIsingXX<double>/LM/6                      4651 ns         4651 ns       152364
GeneratorIsingXX<double>/LM/8                      9653 ns         9652 ns        73616
GeneratorIsingXX<double>/LM/10                    29937 ns        29937 ns        23286
GeneratorIsingXX<double>/LM/12                   110686 ns       110685 ns         6405
GeneratorIsingXX<double>/LM/14                   433424 ns       433421 ns         1624
GeneratorIsingXX<double>/LM/16                  1797191 ns      1797181 ns          395
GeneratorIsingXX<double>/LM/18                  8206582 ns      8206603 ns           87
GeneratorIsingXX<double>/LM/20                 42144783 ns     42142892 ns           14
GeneratorIsingXX<double>/LM/22                257237744 ns    257234316 ns            3
GeneratorIsingXX<double>/LM/24               1085503925 ns   1085495668 ns            1
GeneratorRZ<double>/LM/6                           4508 ns         4508 ns       155324
GeneratorRZ<double>/LM/8                           8545 ns         8545 ns        80952
GeneratorRZ<double>/LM/10                         24152 ns        24152 ns        29141
GeneratorRZ<double>/LM/12                         86961 ns        86959 ns         7967
GeneratorRZ<double>/LM/14                        332244 ns       332243 ns         2104
GeneratorRZ<double>/LM/16                       1449376 ns      1449360 ns          481
GeneratorRZ<double>/LM/18                       6165587 ns      6165543 ns          111
GeneratorRZ<double>/LM/20                      33630330 ns     33630475 ns           21
GeneratorRZ<double>/LM/22                     185269132 ns    185264743 ns            3
GeneratorRZ<double>/LM/24                     792301148 ns    792294240 ns            1
GeneratorRY<double>/LM/6                           5232 ns         5232 ns       131727
GeneratorRY<double>/LM/8                          11641 ns        11640 ns        60541
GeneratorRY<double>/LM/10                         36866 ns        36866 ns        18987
GeneratorRY<double>/LM/12                        141071 ns       141066 ns         5086
GeneratorRY<double>/LM/14                        542780 ns       542781 ns         1259
GeneratorRY<double>/LM/16                       2205228 ns      2205208 ns          310
GeneratorRY<double>/LM/18                       9207483 ns      9207503 ns           77
GeneratorRY<double>/LM/20                      46205099 ns     46204042 ns           13
GeneratorRY<double>/LM/22                     281469579 ns    281468208 ns            3
GeneratorRY<double>/LM/24                    1099999310 ns   1099967197 ns            1
GeneratorSingleExcitation<double>/LM/6             8291 ns         8291 ns        85831
GeneratorSingleExcitation<double>/LM/8            25538 ns        25538 ns        27206
GeneratorSingleExcitation<double>/LM/10           95490 ns        95490 ns         7458
GeneratorSingleExcitation<double>/LM/12          378780 ns       378780 ns         1838
GeneratorSingleExcitation<double>/LM/14         1571204 ns      1571187 ns          451
GeneratorSingleExcitation<double>/LM/16         6281254 ns      6281185 ns          107
GeneratorSingleExcitation<double>/LM/18        25541808 ns     25541280 ns           27
GeneratorSingleExcitation<double>/LM/20       108914340 ns    108912806 ns            6
GeneratorSingleExcitation<double>/LM/22       495386392 ns    495381592 ns            2
GeneratorSingleExcitation<double>/LM/24      1988084711 ns   1988048448 ns            1
GeneratorRX<double>/LM/6                           4943 ns         4943 ns       141435
GeneratorRX<double>/LM/8                          10419 ns        10419 ns        66820
GeneratorRX<double>/LM/10                         31369 ns        31368 ns        22374
GeneratorRX<double>/LM/12                        116071 ns       116070 ns         6065
GeneratorRX<double>/LM/14                        464170 ns       464076 ns         1554
GeneratorRX<double>/LM/16                       1918333 ns      1918220 ns          364
GeneratorRX<double>/LM/18                       8166659 ns      8163308 ns           87
GeneratorRX<double>/LM/20                      44272737 ns     44241353 ns           14
GeneratorRX<double>/LM/22                     254878005 ns    254782670 ns            3
GeneratorRX<double>/LM/24                    1083526023 ns   1083252370 ns            1
GeneratorPhaseShift<double>/LM/6                   4590 ns         4589 ns       152351
GeneratorPhaseShift<double>/LM/8                   7983 ns         7981 ns        85043
GeneratorPhaseShift<double>/LM/10                 21256 ns        21246 ns        33961
GeneratorPhaseShift<double>/LM/12                 76033 ns        75982 ns         9291
GeneratorPhaseShift<double>/LM/14                272986 ns       272914 ns         2424
GeneratorPhaseShift<double>/LM/16               1059101 ns      1059090 ns          652
GeneratorPhaseShift<double>/LM/18               4388629 ns      4388645 ns          153
GeneratorPhaseShift<double>/LM/20              25073996 ns     25073641 ns           27
GeneratorPhaseShift<double>/LM/22             172798172 ns    172791618 ns            4
GeneratorPhaseShift<double>/LM/24             732913025 ns    732905756 ns            1
MultiRZ<double>/LM/6/2                             9621 ns         9621 ns        72463
MultiRZ<double>/LM/8/2                            25035 ns        25035 ns        27997
MultiRZ<double>/LM/10/2                           85997 ns        85997 ns         8209
MultiRZ<double>/LM/12/2                          328280 ns       328275 ns         2141
MultiRZ<double>/LM/14/2                         1290439 ns      1290439 ns          537
MultiRZ<double>/LM/16/2                         5194192 ns      5194116 ns          135
MultiRZ<double>/LM/18/2                        20852244 ns     20852075 ns           34
MultiRZ<double>/LM/20/2                        89150901 ns     89151361 ns            7
MultiRZ<double>/LM/22/2                       395938700 ns    395939489 ns            2
MultiRZ<double>/LM/24/2                      1607926862 ns   1607907339 ns            1
MultiRZ<double>/LM/6/4                             9728 ns         9728 ns        70611
MultiRZ<double>/LM/8/4                            25045 ns        25045 ns        28067
MultiRZ<double>/LM/10/4                           86541 ns        86535 ns         7990
MultiRZ<double>/LM/12/4                          360377 ns       360276 ns         1914
MultiRZ<double>/LM/14/4                         1437577 ns      1436654 ns          517
MultiRZ<double>/LM/16/4                         5843442 ns      5839380 ns          118
MultiRZ<double>/LM/18/4                        24439819 ns     24409963 ns           29
MultiRZ<double>/LM/20/4                       104408393 ns    104297667 ns            6
MultiRZ<double>/LM/22/4                       470201422 ns    469743652 ns            2
MultiRZ<double>/LM/24/4                      1867638551 ns   1866058064 ns            1
DoubleExcitationPlus<double>/LM/6                 10846 ns        10843 ns        63885
DoubleExcitationPlus<double>/LM/8                 21749 ns        21746 ns        30963
DoubleExcitationPlus<double>/LM/10                70348 ns        70328 ns         9882
DoubleExcitationPlus<double>/LM/12               286581 ns       286498 ns         2410
DoubleExcitationPlus<double>/LM/14              1226904 ns      1226647 ns          567
DoubleExcitationPlus<double>/LM/16              5342839 ns      5340397 ns          129
DoubleExcitationPlus<double>/LM/18             24554983 ns     24546482 ns           25
DoubleExcitationPlus<double>/LM/20            102460508 ns    102443816 ns            6
DoubleExcitationPlus<double>/LM/22            501900516 ns    501902258 ns            1
DoubleExcitationPlus<double>/LM/24           2202530369 ns   2202452393 ns            1
DoubleExcitationMinus<double>/LM/6                 9278 ns         9278 ns        75798
DoubleExcitationMinus<double>/LM/8                19858 ns        19858 ns        35192
DoubleExcitationMinus<double>/LM/10               64179 ns        64179 ns        10723
DoubleExcitationMinus<double>/LM/12              265565 ns       265564 ns         2703
DoubleExcitationMinus<double>/LM/14             1118323 ns      1118315 ns          635
DoubleExcitationMinus<double>/LM/16             4928348 ns      4928283 ns          133
DoubleExcitationMinus<double>/LM/18            23734646 ns     23734712 ns           33
DoubleExcitationMinus<double>/LM/20            98747227 ns     98747616 ns            7
DoubleExcitationMinus<double>/LM/22           523979566 ns    523961273 ns            2
DoubleExcitationMinus<double>/LM/24          2055038949 ns   2055021658 ns            1
DoubleExcitation<double>/LM/6                      4838 ns         4838 ns       145484
DoubleExcitation<double>/LM/8                      6216 ns         6216 ns       113448
DoubleExcitation<double>/LM/10                    12364 ns        12364 ns        57006
DoubleExcitation<double>/LM/12                    36954 ns        36954 ns        18923
DoubleExcitation<double>/LM/14                   136061 ns       136061 ns         5183
DoubleExcitation<double>/LM/16                   574774 ns       574775 ns         1228
DoubleExcitation<double>/LM/18                  3304339 ns      3304296 ns          239
DoubleExcitation<double>/LM/20                 19348383 ns     19347956 ns           34
DoubleExcitation<double>/LM/22                152415862 ns    152416235 ns            5
DoubleExcitation<double>/LM/24                584269356 ns    584253414 ns            1
SingleExcitationPlus<double>/LM/6                  8611 ns         8611 ns        80423
SingleExcitationPlus<double>/LM/8                 18491 ns        18490 ns        36676
SingleExcitationPlus<double>/LM/10                57778 ns        57778 ns        11802
SingleExcitationPlus<double>/LM/12               216405 ns       216402 ns         3127
SingleExcitationPlus<double>/LM/14               870348 ns       870345 ns          805
SingleExcitationPlus<double>/LM/16              3505052 ns      3505025 ns          199
SingleExcitationPlus<double>/LM/18             14446877 ns     14446934 ns           48
SingleExcitationPlus<double>/LM/20             71894404 ns     71894811 ns            9
SingleExcitationPlus<double>/LM/22            362768222 ns    362761707 ns            2
SingleExcitationPlus<double>/LM/24           1548661532 ns   1548636288 ns            1
SWAP<double>/LM/6                                  4699 ns         4699 ns       149164
SWAP<double>/LM/8                                  8571 ns         8571 ns        81053
SWAP<double>/LM/10                                24297 ns        24296 ns        28731
SWAP<double>/LM/12                                86379 ns        86378 ns         8147
SWAP<double>/LM/14                               331431 ns       331420 ns         2117
SWAP<double>/LM/16                              1397035 ns      1397017 ns          503
SWAP<double>/LM/18                              6724287 ns      6723959 ns          108
SWAP<double>/LM/20                             38644742 ns     38644872 ns           18
SWAP<double>/LM/22                            243971941 ns    243953290 ns            3
SWAP<double>/LM/24                            886280542 ns    886272415 ns            1
CSWAP<double>/LM/6                                 4347 ns         4347 ns       161208
CSWAP<double>/LM/8                                 6448 ns         6448 ns       109496
CSWAP<double>/LM/10                               15073 ns        15073 ns        46032
CSWAP<double>/LM/12                               48292 ns        48292 ns        14568
CSWAP<double>/LM/14                              177320 ns       177318 ns         3922
CSWAP<double>/LM/16                              810193 ns       810159 ns          894
CSWAP<double>/LM/18                             4417050 ns      4417066 ns          161
CSWAP<double>/LM/20                            24282041 ns     24282195 ns           22
CSWAP<double>/LM/22                           178306929 ns    178303569 ns            4
CSWAP<double>/LM/24                           587224768 ns    587204383 ns            1
Identity<double>/LM/6                              3059 ns         3059 ns       228316
Identity<double>/LM/8                              3163 ns         3163 ns       217850
Identity<double>/LM/10                             3598 ns         3598 ns       193991
Identity<double>/LM/12                             5001 ns         5001 ns       137971
Identity<double>/LM/14                            10464 ns        10464 ns        68036
Identity<double>/LM/16                            52546 ns        52542 ns        13494
Identity<double>/LM/18                           225729 ns       225730 ns         2927
Identity<double>/LM/20                          1815231 ns      1815153 ns          380
Identity<double>/LM/22                         50410806 ns     50409213 ns           13
Identity<double>/LM/24                        199494258 ns    199492232 ns            4
IsingXX<double>/LM/6                               6906 ns         6906 ns       102450
IsingXX<double>/LM/8                              14366 ns        14366 ns        48464
IsingXX<double>/LM/10                             44976 ns        44976 ns        15748
IsingXX<double>/LM/12                            166334 ns       166334 ns         4227
IsingXX<double>/LM/14                            649332 ns       649333 ns         1064
IsingXX<double>/LM/16                           2675839 ns      2675815 ns          260
IsingXX<double>/LM/18                          11296714 ns     11296563 ns           62
IsingXX<double>/LM/20                          64958978 ns     64953865 ns            9
IsingXX<double>/LM/22                         332342989 ns    332344223 ns            2
IsingXX<double>/LM/24                        1378783939 ns   1378737056 ns            1
IsingXY<double>/LM/6                               6160 ns         6160 ns       115413
IsingXY<double>/LM/8                              11585 ns        11585 ns        60115
IsingXY<double>/LM/10                             32853 ns        32853 ns        21082
IsingXY<double>/LM/12                            120884 ns       120875 ns         5872
IsingXY<double>/LM/14                            463772 ns       463772 ns         1519
IsingXY<double>/LM/16                           1897246 ns      1897106 ns          370
IsingXY<double>/LM/18                           8558793 ns      8558709 ns           84
IsingXY<double>/LM/20                          49553327 ns     49553596 ns           14
IsingXY<double>/LM/22                         282697865 ns    282698596 ns            2
IsingXY<double>/LM/24                        1169649029 ns   1169626676 ns            1
IsingYY<double>/LM/6                               6748 ns         6748 ns       105449
IsingYY<double>/LM/8                              14339 ns        14338 ns        48592
IsingYY<double>/LM/10                             44527 ns        44527 ns        15761
IsingYY<double>/LM/12                            166003 ns       165996 ns         4197
IsingYY<double>/LM/14                            657875 ns       657834 ns         1079
IsingYY<double>/LM/16                           2685230 ns      2685238 ns          263
IsingYY<double>/LM/18                          11352513 ns     11351666 ns           62
IsingYY<double>/LM/20                          62460472 ns     62460807 ns            9
IsingYY<double>/LM/22                         345074470 ns    345072435 ns            2
IsingYY<double>/LM/24                        1469499443 ns   1469437234 ns            1
IsingZZ<double>/LM/6                               8646 ns         8645 ns        80157
IsingZZ<double>/LM/8                              19279 ns        19279 ns        36315
IsingZZ<double>/LM/10                             64698 ns        64698 ns        10733
IsingZZ<double>/LM/12                            259120 ns       259113 ns         2735
IsingZZ<double>/LM/14                           1045131 ns      1045121 ns          688
IsingZZ<double>/LM/16                           4303605 ns      4303565 ns          161
IsingZZ<double>/LM/18                          17108545 ns     17107578 ns           41
IsingZZ<double>/LM/20                          81081058 ns     81075156 ns            8
IsingZZ<double>/LM/22                         396435758 ns    396424056 ns            2
IsingZZ<double>/LM/24                        1590956649 ns   1590912195 ns            1
ControlledPhaseShift<double>/LM/6                  5979 ns         5979 ns       118710
ControlledPhaseShift<double>/LM/8                  9980 ns         9980 ns        70164
ControlledPhaseShift<double>/LM/10                25851 ns        25851 ns        27076
ControlledPhaseShift<double>/LM/12                93685 ns        93682 ns         7501
ControlledPhaseShift<double>/LM/14               370460 ns       370455 ns         1926
ControlledPhaseShift<double>/LM/16              1460973 ns      1460881 ns          459
ControlledPhaseShift<double>/LM/18              6517281 ns      6517304 ns          108
ControlledPhaseShift<double>/LM/20             33400135 ns     33397556 ns           19
ControlledPhaseShift<double>/LM/22            196436983 ns    196437482 ns            3
ControlledPhaseShift<double>/LM/24            755367789 ns    755354474 ns            1
CRX<double>/LM/6                                   5612 ns         5612 ns       126904
CRX<double>/LM/8                                  11118 ns        11118 ns        64064
CRX<double>/LM/10                                 33377 ns        33375 ns        20978
CRX<double>/LM/12                                121261 ns       121261 ns         5801
CRX<double>/LM/14                                470188 ns       470161 ns         1482
CRX<double>/LM/16                               1909810 ns      1909813 ns          369
CRX<double>/LM/18                               8038824 ns      8038608 ns           88
CRX<double>/LM/20                              40580428 ns     40579498 ns           18
CRX<double>/LM/22                             246610262 ns    246582585 ns            3
CRX<double>/LM/24                             849613190 ns    849615277 ns            1
CRY<double>/LM/6                                   5027 ns         5026 ns       136960
CRY<double>/LM/8                                   8718 ns         8718 ns        81639
CRY<double>/LM/10                                 23856 ns        23856 ns        30138
CRY<double>/LM/12                                 84674 ns        84672 ns         8202
CRY<double>/LM/14                                322300 ns       322297 ns         2152
CRY<double>/LM/16                               1362779 ns      1362719 ns          527
CRY<double>/LM/18                               6015116 ns      6015040 ns          115
CRY<double>/LM/20                              32381055 ns     32379408 ns           24
CRY<double>/LM/22                             190781203 ns    190775445 ns            4
CRY<double>/LM/24                             770308513 ns    770264245 ns            1
CRZ<double>/LM/6                                   6673 ns         6673 ns       107490
CRZ<double>/LM/8                                  13341 ns        13341 ns        51938
CRZ<double>/LM/10                                 43283 ns        43282 ns        16018
CRZ<double>/LM/12                                171909 ns       171877 ns         4154
CRZ<double>/LM/14                                724803 ns       724567 ns         1015
CRZ<double>/LM/16                               2913007 ns      2912053 ns          234
CRZ<double>/LM/18                              11689193 ns     11679068 ns           65
CRZ<double>/LM/20                              51750739 ns     51713911 ns           12
CRZ<double>/LM/22                             286887109 ns    286363751 ns            3
CRZ<double>/LM/24                            1150127010 ns   1149125730 ns            1
CRot<double>/LM/6                                 13974 ns        13963 ns        53140
CRot<double>/LM/8                                 27885 ns        27859 ns        25201
CRot<double>/LM/10                                79503 ns        79435 ns         8701
CRot<double>/LM/12                               299506 ns       299106 ns         2334
CRot<double>/LM/14                              1003222 ns      1003061 ns          611
CRot<double>/LM/16                              4126988 ns      4125529 ns          174
CRot<double>/LM/18                             15644215 ns     15636661 ns           46
CRot<double>/LM/20                             67763484 ns     67737812 ns           10
CRot<double>/LM/22                            318915128 ns    318815770 ns            2
CRot<double>/LM/24                           1345714564 ns   1344786980 ns            1
SingleExcitation<double>/LM/6                      6019 ns         6016 ns       117151
SingleExcitation<double>/LM/8                     10238 ns        10235 ns        68055
SingleExcitation<double>/LM/10                    27843 ns        27838 ns        24457
SingleExcitation<double>/LM/12                   102445 ns       102401 ns         6780
SingleExcitation<double>/LM/14                   395404 ns       395331 ns         1799
SingleExcitation<double>/LM/16                  1726262 ns      1724530 ns          447
SingleExcitation<double>/LM/18                  7215725 ns      7212014 ns           96
SingleExcitation<double>/LM/20                 77924095 ns     77484518 ns           11
SingleExcitation<double>/LM/22                378443960 ns    369885404 ns            2
SingleExcitation<double>/LM/24               1666450975 ns   1623306206 ns            1
SingleExcitationMinus<double>/LM/6                18907 ns        18816 ns        37807
SingleExcitationMinus<double>/LM/8                36622 ns        36611 ns        16618
SingleExcitationMinus<double>/LM/10              139502 ns       138252 ns         5039
SingleExcitationMinus<double>/LM/12              557899 ns       556772 ns         1263
SingleExcitationMinus<double>/LM/14             2152441 ns      2151285 ns          322
SingleExcitationMinus<double>/LM/16             8959410 ns      8937315 ns           80
SingleExcitationMinus<double>/LM/18            40135469 ns     37921611 ns           19
SingleExcitationMinus<double>/LM/20           156039694 ns    155909548 ns            4
SingleExcitationMinus<double>/LM/22           764425235 ns    709867331 ns            1
SingleExcitationMinus<double>/LM/24          2832692165 ns   2752673005 ns            1
CZ<double>/LM/6                                    8919 ns         8538 ns        84804
CZ<double>/LM/8                                   14393 ns        14391 ns        49207
CZ<double>/LM/10                                  37047 ns        37031 ns        19082
CZ<double>/LM/12                                 127727 ns       127721 ns         5441
CZ<double>/LM/14                                 476422 ns       476349 ns         1449
CZ<double>/LM/16                                2180430 ns      2049111 ns          350
CZ<double>/LM/18                                9803953 ns      9797592 ns           66
CZ<double>/LM/20                               59825826 ns     59824872 ns           12
CZ<double>/LM/22                              293647762 ns    293484251 ns            2
CZ<double>/LM/24                             1400208516 ns   1399859448 ns            1
CY<double>/LM/6                                    9890 ns         9590 ns        74469
CY<double>/LM/8                                   18021 ns        18008 ns        36402
CY<double>/LM/10                                  52957 ns        52819 ns        13519
CY<double>/LM/12                                 190364 ns       190327 ns         3649
CY<double>/LM/14                                 738520 ns       738437 ns          933
CY<double>/LM/16                                1686142 ns      1685986 ns          326
CY<double>/LM/18                                7727511 ns      7726780 ns           88
CY<double>/LM/20                               40828854 ns     40821064 ns           13
CY<double>/LM/22                              221082648 ns    221076124 ns            3
CY<double>/LM/24                              902616285 ns    902578799 ns            1
Toffoli<double>/LM/6                               4419 ns         4419 ns       159959
Toffoli<double>/LM/8                               6606 ns         6605 ns       111225
Toffoli<double>/LM/10                             15657 ns        15653 ns        44959
Toffoli<double>/LM/12                             48702 ns        48699 ns        13857
