```
$ ./benchmark_all.sh 
2023-01-01T19:40:25+00:00
Running ./bin/bench_kernels
Run on (48 X 3000 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x24)
  L1 Instruction 32 KiB (x24)
  L2 Unified 1024 KiB (x24)
  L3 Unified 16896 KiB (x2)
Load Average: 2.37, 1.92, 1.59
CPU::AVX: True
CPU::AVX2: True
CPU::AVX512F: True
CPU::Brand: Intel(R) Xeon(R) Silver 4116 CPU @ 2.10GHz
CPU::Vendor: GenuineIntel
Compiler::Name: Clang
Compiler::Version: 15.0.0
***WARNING*** CPU scaling is enabled, the benchmark real time measurements may be noisy and will incur extra overhead.
---------------------------------------------------------------------------------------
Benchmark                                             Time             CPU   Iterations
PauliX<float>/AVX2/24                         567525785 ns    567517326 ns            1
PauliY<float>/AVX2/6                               3959 ns         3959 ns       176701
PauliY<float>/AVX2/8                               5724 ns         5724 ns       123880
PauliY<float>/AVX2/10                             12192 ns        12192 ns        55229
PauliY<float>/AVX2/12                             39301 ns        39301 ns        17461
PauliY<float>/AVX2/14                            147686 ns       147687 ns         4586
PauliY<float>/AVX2/16                            584594 ns       584594 ns         1034
PauliY<float>/AVX2/18                           3541244 ns      3541247 ns          195
PauliY<float>/AVX2/20                          15460932 ns     15460664 ns           43
PauliY<float>/AVX2/22                         121523418 ns    121523646 ns            6
PauliY<float>/AVX2/24                         549520204 ns    549509316 ns            1
SWAP<float>/AVX2/6                                 4122 ns         4122 ns       171314
SWAP<float>/AVX2/8                                 5145 ns         5144 ns       138270
SWAP<float>/AVX2/10                                9345 ns         9345 ns        69671
SWAP<float>/AVX2/12                               27044 ns        27044 ns        25460
SWAP<float>/AVX2/14                               95816 ns        95816 ns         7498
SWAP<float>/AVX2/16                              324580 ns       324580 ns         1869
SWAP<float>/AVX2/18                             2456333 ns      2456335 ns          300
SWAP<float>/AVX2/20                            11716486 ns     11716089 ns           58
SWAP<float>/AVX2/22                            85310878 ns     85311062 ns            8
SWAP<float>/AVX2/24                           407307536 ns    407291157 ns            2
PhaseShift<float>/AVX2/6                           4540 ns         4540 ns       156245
PhaseShift<float>/AVX2/8                           6132 ns         6132 ns       114826
PhaseShift<float>/AVX2/10                         12060 ns        12060 ns        60059
PhaseShift<float>/AVX2/12                         34188 ns        34186 ns        20705
PhaseShift<float>/AVX2/14                        161719 ns       161719 ns         3503
PhaseShift<float>/AVX2/16                        776288 ns       776280 ns         1132
PhaseShift<float>/AVX2/18                       2934448 ns      2934342 ns          227
PhaseShift<float>/AVX2/20                      11745633 ns     11745540 ns           53
PhaseShift<float>/AVX2/22                      86245154 ns     86245368 ns            7
PhaseShift<float>/AVX2/24                     366974471 ns    366975139 ns            2
Hadamard<float>/AVX2/6                             4022 ns         4022 ns       174476
Hadamard<float>/AVX2/8                             5694 ns         5694 ns       123093
Hadamard<float>/AVX2/10                           22985 ns        22984 ns        53980
Hadamard<float>/AVX2/12                          109811 ns       109810 ns        10000
Hadamard<float>/AVX2/14                          638566 ns       638537 ns         1000
Hadamard<float>/AVX2/16                         1220858 ns      1220860 ns          539
Hadamard<float>/AVX2/18                         5506528 ns      5506534 ns          152
Hadamard<float>/AVX2/20                        19114197 ns     19113707 ns           35
Hadamard<float>/AVX2/22                       127972038 ns    127972195 ns            6
Hadamard<float>/AVX2/24                       500883969 ns    500858913 ns            1
SingleQubitOp<float>/AVX2/6/1                      3395 ns         3395 ns       206196
SingleQubitOp<float>/AVX2/8/1                      5906 ns         5906 ns       118424
SingleQubitOp<float>/AVX2/10/1                    15402 ns        15402 ns        44605
SingleQubitOp<float>/AVX2/12/1                    53504 ns        53504 ns        13010
SingleQubitOp<float>/AVX2/14/1                   207111 ns       207111 ns         3311
SingleQubitOp<float>/AVX2/16/1                   832927 ns       832916 ns          831
SingleQubitOp<float>/AVX2/18/1                  4011577 ns      4011581 ns          173
SingleQubitOp<float>/AVX2/20/1                 17208378 ns     17208017 ns           40
SingleQubitOp<float>/AVX2/22/1                113144371 ns    113144702 ns            6
SingleQubitOp<float>/AVX2/24/1                527369361 ns    527370911 ns            1
GeneratorDoubleExcitation<float>/PI/6             15959 ns        15959 ns        44023
GeneratorDoubleExcitation<float>/PI/8             23120 ns        23120 ns        30368
GeneratorDoubleExcitation<float>/PI/10            41987 ns        41987 ns        16629
GeneratorDoubleExcitation<float>/PI/12           131215 ns       131215 ns         5323
GeneratorDoubleExcitation<float>/PI/14           492121 ns       492108 ns         1365
GeneratorDoubleExcitation<float>/PI/16          2022743 ns      2022745 ns          357
GeneratorDoubleExcitation<float>/PI/18         11575278 ns     11575195 ns           70
GeneratorDoubleExcitation<float>/PI/20         62998624 ns     62996185 ns           10
GeneratorDoubleExcitation<float>/PI/22        303163788 ns    303152932 ns            3
GeneratorDoubleExcitation<float>/PI/24       1164359368 ns   1164335152 ns            1
GeneratorRX<float>/PI/6                           15607 ns        15607 ns        45353
GeneratorRX<float>/PI/8                           27235 ns        27235 ns        25872
GeneratorRX<float>/PI/10                          70117 ns        70116 ns        10055
GeneratorRX<float>/PI/12                         212946 ns       212946 ns         3312
GeneratorRX<float>/PI/14                         751653 ns       751642 ns          929
GeneratorRX<float>/PI/16                        2899799 ns      2899803 ns          242
GeneratorRX<float>/PI/18                       12255624 ns     12255475 ns           57
GeneratorRX<float>/PI/20                       52541346 ns     52540151 ns           12
GeneratorRX<float>/PI/22                      275362941 ns    275346056 ns            2
GeneratorRX<float>/PI/24                     2716649950 ns   2716634353 ns            1
GeneratorDoubleExcitationPlus<float>/PI/6         16496 ns        16496 ns        42446
GeneratorDoubleExcitationPlus<float>/PI/8         26513 ns        26513 ns        26358
GeneratorDoubleExcitationPlus<float>/PI/10        57748 ns        57748 ns        12079
GeneratorDoubleExcitationPlus<float>/PI/12       191763 ns       191763 ns         3659
GeneratorDoubleExcitationPlus<float>/PI/14       712839 ns       712835 ns          935
GeneratorDoubleExcitationPlus<float>/PI/16      2948165 ns      2948169 ns          233
GeneratorDoubleExcitationPlus<float>/PI/18     14247546 ns     14247426 ns           59
GeneratorDoubleExcitationPlus<float>/PI/20     53759005 ns     53759190 ns           10
GeneratorDoubleExcitationPlus<float>/PI/22    314332824 ns    314312754 ns            2
GeneratorDoubleExcitationPlus<float>/PI/24   1468475780 ns   1468445655 ns            1
GeneratorIsingXX<float>/PI/6                      15386 ns        15386 ns        45398
GeneratorIsingXX<float>/PI/8                      24370 ns        24370 ns        28701
GeneratorIsingXX<float>/PI/10                     57557 ns        57557 ns        12179
GeneratorIsingXX<float>/PI/12                    160229 ns       160228 ns         4367
GeneratorIsingXX<float>/PI/14                    555947 ns       555948 ns         1256
GeneratorIsingXX<float>/PI/16                   2148117 ns      2148122 ns          326
GeneratorIsingXX<float>/PI/18                   9174114 ns      9173948 ns           76
GeneratorIsingXX<float>/PI/20                  38916997 ns     38916186 ns           18
GeneratorIsingXX<float>/PI/22                 220188864 ns    220189241 ns            3
GeneratorIsingXX<float>/PI/24                1626568533 ns   1626550813 ns            1
GeneratorDoubleExcitationMinus<float>/PI/6        15413 ns        15413 ns        45011
GeneratorDoubleExcitationMinus<float>/PI/8        21895 ns        21895 ns        31946
GeneratorDoubleExcitationMinus<float>/PI/10       39407 ns        39407 ns        17872
GeneratorDoubleExcitationMinus<float>/PI/12      106924 ns       106924 ns         6500
GeneratorDoubleExcitationMinus<float>/PI/14      343745 ns       343745 ns         2035
GeneratorDoubleExcitationMinus<float>/PI/16     1282007 ns      1281995 ns          547
GeneratorDoubleExcitationMinus<float>/PI/18     5199995 ns      5200003 ns          133
GeneratorDoubleExcitationMinus<float>/PI/20    22348477 ns     22348554 ns           32
GeneratorDoubleExcitationMinus<float>/PI/22   117460057 ns    117460321 ns            6
GeneratorDoubleExcitationMinus<float>/PI/24   460375994 ns    460362564 ns            2
GeneratorRZ<float>/PI/6                           15031 ns        15031 ns        46943
GeneratorRZ<float>/PI/8                           25534 ns        25534 ns        27383
GeneratorRZ<float>/PI/10                          62291 ns        62291 ns        11274
GeneratorRZ<float>/PI/12                         178940 ns       178940 ns         3912
GeneratorRZ<float>/PI/14                         631756 ns       631748 ns         1101
GeneratorRZ<float>/PI/16                        2413919 ns      2413921 ns          290
GeneratorRZ<float>/PI/18                       10337294 ns     10337311 ns           67
GeneratorRZ<float>/PI/20                       48482273 ns     48482394 ns           15
GeneratorRZ<float>/PI/22                      234343123 ns    234332322 ns            3
GeneratorRZ<float>/PI/24                     2514919197 ns   2513509014 ns            1
GeneratorCRZ<float>/PI/6                          14695 ns        14695 ns        47229
GeneratorCRZ<float>/PI/8                          22647 ns        22647 ns        30968
GeneratorCRZ<float>/PI/10                         50221 ns        50221 ns        13961
GeneratorCRZ<float>/PI/12                        137965 ns       137965 ns         4995
GeneratorCRZ<float>/PI/14                        481691 ns       481692 ns         1448
GeneratorCRZ<float>/PI/16                       1832692 ns      1832696 ns          378
GeneratorCRZ<float>/PI/18                       8369211 ns      8369232 ns           85
GeneratorCRZ<float>/PI/20                      36161484 ns     36160598 ns           19
GeneratorCRZ<float>/PI/22                     203053920 ns    203054277 ns            3
GeneratorCRZ<float>/PI/24                    1604524318 ns   1604498591 ns            1
GeneratorControlledPhaseShift<float>/PI/6         14637 ns        14637 ns        47993
GeneratorControlledPhaseShift<float>/PI/8         22425 ns        22425 ns        31308
GeneratorControlledPhaseShift<float>/PI/10        48495 ns        48494 ns        14390
GeneratorControlledPhaseShift<float>/PI/12       139643 ns       139643 ns         5039
GeneratorControlledPhaseShift<float>/PI/14       476396 ns       476397 ns         1465
GeneratorControlledPhaseShift<float>/PI/16      1806720 ns      1806722 ns          390
GeneratorControlledPhaseShift<float>/PI/18      8107396 ns      8107268 ns           84
GeneratorControlledPhaseShift<float>/PI/20     37300880 ns     37300945 ns           19
GeneratorControlledPhaseShift<float>/PI/22    193095134 ns    193095721 ns            3
GeneratorControlledPhaseShift<float>/PI/24   1616504617 ns   1616478424 ns            1
GeneratorCRX<float>/PI/6                          14848 ns        14847 ns        46841
GeneratorCRX<float>/PI/8                          23606 ns        23606 ns        29816
GeneratorCRX<float>/PI/10                         55571 ns        55571 ns        12919
GeneratorCRX<float>/PI/12                        150499 ns       150499 ns         4670
GeneratorCRX<float>/PI/14                        530027 ns       530027 ns         1302
GeneratorCRX<float>/PI/16                       2083475 ns      2083342 ns          330
GeneratorCRX<float>/PI/18                       9428946 ns      9428958 ns           76
GeneratorCRX<float>/PI/20                      38983261 ns     38980983 ns           17
GeneratorCRX<float>/PI/22                     215609028 ns    215600514 ns            3
GeneratorCRX<float>/PI/24                    1675261628 ns   1675203841 ns            1
