```
$ ./bin/bench_kernels 
2023-01-11T22:19:47+00:00
Running ./bin/bench_kernels
Run on (48 X 3000 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x24)
  L1 Instruction 32 KiB (x24)
  L2 Unified 1024 KiB (x24)
  L3 Unified 16896 KiB (x2)
Load Average: 5.90, 5.86, 5.84
CPU::AVX: True
CPU::AVX2: True
CPU::AVX512F: True
CPU::Brand: Intel(R) Xeon(R) Silver 4116 CPU @ 2.10GHz
CPU::Vendor: GenuineIntel
Compiler::Name: GCC
Compiler::Version: 11.3.0
***WARNING*** CPU scaling is enabled, the benchmark real time measurements may be noisy and will incur extra overhead.
---------------------------------------------------------------------------------------
Benchmark                                             Time             CPU   Iterations
GeneratorCRX<float>/LM/20                      40463371 ns     40457165 ns           18
GeneratorCRX<float>/LM/22                     221586788 ns    221563353 ns            3
GeneratorCRX<float>/LM/24                     851003038 ns    850967231 ns            1
GeneratorCRY<float>/LM/6                           4855 ns         4855 ns       145751
GeneratorCRY<float>/LM/8                           8941 ns         8941 ns        77849
GeneratorCRY<float>/LM/10                         26217 ns        26215 ns        26892
GeneratorCRY<float>/LM/12                         94658 ns        94649 ns         7243
GeneratorCRY<float>/LM/14                        388211 ns       388127 ns         1760
GeneratorCRY<float>/LM/16                       1623789 ns      1623707 ns          433
GeneratorCRY<float>/LM/18                       7230480 ns      7229180 ns           96
GeneratorCRY<float>/LM/20                      31143109 ns     31140933 ns           22
GeneratorCRY<float>/LM/22                     200230445 ns    200177527 ns            3
GeneratorCRY<float>/LM/24                     756690348 ns    756619192 ns            1
GeneratorCRZ<float>/LM/6                           4670 ns         4669 ns       152283
GeneratorCRZ<float>/LM/8                           7487 ns         7486 ns        94374
GeneratorCRZ<float>/LM/10                         19580 ns        19579 ns        35943
GeneratorCRZ<float>/LM/12                         73488 ns        73479 ns         9633
GeneratorCRZ<float>/LM/14                        335107 ns       335095 ns         2018
GeneratorCRZ<float>/LM/16                       1382514 ns      1382204 ns          506
GeneratorCRZ<float>/LM/18                       6037129 ns      6036879 ns          116
GeneratorCRZ<float>/LM/20                      27043299 ns     27036638 ns           26
GeneratorCRZ<float>/LM/22                     170124667 ns    170125252 ns            4
GeneratorCRZ<float>/LM/24                     705073113 ns    704995060 ns            1
GeneratorControlledPhaseShift<float>/LM/6          4737 ns         4737 ns       150770
GeneratorControlledPhaseShift<float>/LM/8          7911 ns         7911 ns        88631
GeneratorControlledPhaseShift<float>/LM/10        21438 ns        21437 ns        32574
GeneratorControlledPhaseShift<float>/LM/12        83225 ns        83223 ns         8157
GeneratorControlledPhaseShift<float>/LM/14       376641 ns       376611 ns         1864
GeneratorControlledPhaseShift<float>/LM/16      1581243 ns      1581186 ns          454
GeneratorControlledPhaseShift<float>/LM/18      6840716 ns      6838719 ns          102
GeneratorControlledPhaseShift<float>/LM/20     30097644 ns     30095298 ns           24
GeneratorControlledPhaseShift<float>/LM/22    186376031 ns    186349600 ns            4
GeneratorControlledPhaseShift<float>/LM/24    678895779 ns    678837108 ns            1
GeneratorSingleExcitation<float>/LM/6             17643 ns        17640 ns        40442
GeneratorSingleExcitation<float>/LM/8             60290 ns        60286 ns        11838
GeneratorSingleExcitation<float>/LM/10           227600 ns       227558 ns         3114
GeneratorSingleExcitation<float>/LM/12           893715 ns       893542 ns          781
GeneratorSingleExcitation<float>/LM/14          3617995 ns      3617743 ns          194
GeneratorSingleExcitation<float>/LM/16         14556359 ns     14553649 ns           48
GeneratorSingleExcitation<float>/LM/18         60231592 ns     60226282 ns           12
GeneratorSingleExcitation<float>/LM/20        244957107 ns    244918838 ns            3
GeneratorSingleExcitation<float>/LM/22        991124444 ns    991047175 ns            1
GeneratorSingleExcitation<float>/LM/24       4001033438 ns   4000712524 ns            1
GeneratorSingleExcitationMinus<float>/LM/6        16336 ns        16334 ns        42801
GeneratorSingleExcitationMinus<float>/LM/8        55417 ns        55410 ns        12506
GeneratorSingleExcitationMinus<float>/LM/10      210503 ns       210493 ns         3336
GeneratorSingleExcitationMinus<float>/LM/12      837465 ns       837403 ns          833
GeneratorSingleExcitationMinus<float>/LM/14     3309624 ns      3309395 ns          211
GeneratorSingleExcitationMinus<float>/LM/16    13447170 ns     13444607 ns           52
GeneratorSingleExcitationMinus<float>/LM/18    53453338 ns     53449115 ns           13
GeneratorSingleExcitationMinus<float>/LM/20   214284856 ns    214260830 ns            3
GeneratorSingleExcitationMinus<float>/LM/22   885108422 ns    884987972 ns            1
GeneratorSingleExcitationMinus<float>/LM/24  3546259595 ns   3545716305 ns            1
GeneratorRZ<float>/LM/6                            5002 ns         5002 ns       140462
GeneratorRZ<float>/LM/8                            8619 ns         8618 ns        79938
GeneratorRZ<float>/LM/10                          23540 ns        23539 ns        31208
GeneratorRZ<float>/LM/12                          83842 ns        83835 ns         8541
GeneratorRZ<float>/LM/14                         314038 ns       314022 ns         2198
GeneratorRZ<float>/LM/16                        1186220 ns      1186120 ns          583
GeneratorRZ<float>/LM/18                        4828541 ns      4827864 ns          147
GeneratorRZ<float>/LM/20                       20460799 ns     20456249 ns           34
GeneratorRZ<float>/LM/22                      120485646 ns    120471221 ns            6
GeneratorRZ<float>/LM/24                      517830296 ns    517732447 ns            2
GeneratorSingleExcitationPlus<float>/LM/6         16725 ns        16725 ns        41762
GeneratorSingleExcitationPlus<float>/LM/8         58185 ns        58172 ns        11993
GeneratorSingleExcitationPlus<float>/LM/10       221927 ns       221925 ns         3135
GeneratorSingleExcitationPlus<float>/LM/12       875390 ns       875252 ns          801
GeneratorSingleExcitationPlus<float>/LM/14      3544798 ns      3544709 ns          194
GeneratorSingleExcitationPlus<float>/LM/16     14095680 ns     14093979 ns           49
GeneratorSingleExcitationPlus<float>/LM/18     56333352 ns     56324665 ns           12
GeneratorSingleExcitationPlus<float>/LM/20    227453191 ns    227432304 ns            3
GeneratorSingleExcitationPlus<float>/LM/22    936721971 ns    936514949 ns            1
GeneratorSingleExcitationPlus<float>/LM/24   3802052068 ns   3801530973 ns            1
GeneratorIsingZZ<float>/LM/6                       4521 ns         4521 ns       156368
GeneratorIsingZZ<float>/LM/8                       7358 ns         7356 ns        96126
GeneratorIsingZZ<float>/LM/10                     19536 ns        19535 ns        36606
GeneratorIsingZZ<float>/LM/12                     65828 ns        65826 ns        10750
GeneratorIsingZZ<float>/LM/14                    252212 ns       252198 ns         2783
GeneratorIsingZZ<float>/LM/16                   1024831 ns      1024733 ns          671
GeneratorIsingZZ<float>/LM/18                   4478564 ns      4478148 ns          162
GeneratorIsingZZ<float>/LM/20                  21288156 ns     21286411 ns           32
GeneratorIsingZZ<float>/LM/22                 150459074 ns    150437119 ns            5
GeneratorIsingZZ<float>/LM/24                 577481413 ns    577482981 ns            1
Identity<float>/LM/6                               4119 ns         4119 ns       172641
Identity<float>/LM/8                               4086 ns         4086 ns       171154
Identity<float>/LM/10                              4142 ns         4142 ns       169059
Identity<float>/LM/12                              4902 ns         4902 ns       131355
Identity<float>/LM/14                              8091 ns         8090 ns        78100
Identity<float>/LM/16                             24690 ns        24690 ns        26200
Identity<float>/LM/18                             88307 ns        88294 ns         7082
Identity<float>/LM/20                           1061691 ns      1061575 ns          587
