```
$docker container run -it --rm 515ef2898ccc /opt/install/bin/bench_kernels
2023-01-04T05:22:41+00:00
Running /opt/install/bin/bench_kernels
Run on (48 X 3000 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x24)
  L1 Instruction 32 KiB (x24)
  L2 Unified 1024 KiB (x24)
  L3 Unified 16896 KiB (x2)
Load Average: 0.62, 0.58, 0.72
CPU::AVX: True
CPU::AVX2: True
CPU::AVX512F: True
CPU::Brand: Intel(R) Xeon(R) Silver 4116 CPU @ 2.10GHz
CPU::Vendor: GenuineIntel
Compiler::Name: GCC
Compiler::Version: 11.3.0
***WARNING*** CPU scaling is enabled, the benchmark real time measurements may be noisy and will incur extra overhead.
---------------------------------------------------------------------------------------
Benchmark                                             Time             CPU   Iterations
IsingZZ<double>/PI/8                              70621 ns        70614 ns         9967
IsingZZ<double>/PI/10                            234020 ns       233997 ns         3010
IsingZZ<double>/PI/12                            862101 ns       862034 ns          813
IsingZZ<double>/PI/14                           3364218 ns      3363854 ns          207
IsingZZ<double>/PI/16                          14088258 ns     14087517 ns           51
IsingZZ<double>/PI/18                          56903838 ns     56900801 ns           12
IsingZZ<double>/PI/20                         231547237 ns    231515239 ns            3
IsingZZ<double>/PI/22                         967364876 ns    967247087 ns            1
IsingZZ<double>/PI/24                        3872286998 ns   3871936466 ns            1
DoubleExcitationPlus<double>/PI/6                 30131 ns        30126 ns        23618
DoubleExcitationPlus<double>/PI/8                 62458 ns        62456 ns        11211
DoubleExcitationPlus<double>/PI/10               191338 ns       191307 ns         3617
DoubleExcitationPlus<double>/PI/12               733172 ns       733110 ns          969
DoubleExcitationPlus<double>/PI/14              2911701 ns      2911549 ns          239
DoubleExcitationPlus<double>/PI/16             12116568 ns     12115893 ns           58
DoubleExcitationPlus<double>/PI/18             49657233 ns     49652366 ns           14
DoubleExcitationPlus<double>/PI/20            219022797 ns    218970645 ns            3
DoubleExcitationPlus<double>/PI/22            962268136 ns    962159921 ns            1
DoubleExcitationPlus<double>/PI/24           3843461955 ns   3842995251 ns            1
PauliZ<double>/PI/6                               19584 ns        19582 ns        35849
PauliZ<double>/PI/8                               37739 ns        37736 ns        18643
PauliZ<double>/PI/10                             101325 ns       101315 ns         6941
PauliZ<double>/PI/12                             325991 ns       325959 ns         2147
PauliZ<double>/PI/14                            1234300 ns      1234146 ns          567
PauliZ<double>/PI/16                            4864868 ns      4864481 ns          144
PauliZ<double>/PI/18                           19764060 ns     19760684 ns           35
PauliZ<double>/PI/20                           83125882 ns     83111526 ns            8
PauliZ<double>/PI/22                          385604496 ns    385557218 ns            2
PauliZ<double>/PI/24                         3011599792 ns   3011228418 ns            1
Hadamard<double>/PI/6                             19959 ns        19958 ns        34856
Hadamard<double>/PI/8                             38850 ns        38849 ns        17983
Hadamard<double>/PI/10                           105692 ns       105689 ns         6657
Hadamard<double>/PI/12                           348527 ns       348528 ns         2008
Hadamard<double>/PI/14                          1308393 ns      1308285 ns          536
Hadamard<double>/PI/16                          5179131 ns      5178267 ns          134
Hadamard<double>/PI/18                         20799103 ns     20797087 ns           33
Hadamard<double>/PI/20                         91247632 ns     91232893 ns            7
Hadamard<double>/PI/22                        432966514 ns    432912484 ns            2
Hadamard<double>/PI/24                       3233085832 ns   3232778696 ns            1
MultiRZ<double>/PI/6/2                            25524 ns        25522 ns        27301
MultiRZ<double>/PI/8/2                            56123 ns        56117 ns        12459
MultiRZ<double>/PI/10/2                          176959 ns       176954 ns         3927
MultiRZ<double>/PI/12/2                          642239 ns       642162 ns         1093
MultiRZ<double>/PI/14/2                         2441453 ns      2441314 ns          283
MultiRZ<double>/PI/16/2                         9829685 ns      9828758 ns           70
MultiRZ<double>/PI/18/2                        39905660 ns     39901329 ns           17
MultiRZ<double>/PI/20/2                       164381681 ns    164369921 ns            4
MultiRZ<double>/PI/22/2                       712769859 ns    712595135 ns            1
MultiRZ<double>/PI/24/2                      2881632116 ns   2881419666 ns            1
MultiRZ<double>/PI/6/4                            26361 ns        26358 ns        26838
MultiRZ<double>/PI/8/4                            54345 ns        54342 ns        12923
MultiRZ<double>/PI/10/4                          165326 ns       165309 ns         4255
MultiRZ<double>/PI/12/4                          615199 ns       615122 ns         1110
MultiRZ<double>/PI/14/4                         2379644 ns      2379520 ns          300
MultiRZ<double>/PI/16/4                         9647908 ns      9647546 ns           73
MultiRZ<double>/PI/18/4                        38834306 ns     38828041 ns           18
MultiRZ<double>/PI/20/4                       162952954 ns    162931569 ns            4
MultiRZ<double>/PI/22/4                       749207180 ns    749177580 ns            1
MultiRZ<double>/PI/24/4                      3005324868 ns   3004942595 ns            1
ControlledPhaseShift<double>/PI/6                 20544 ns        20542 ns        33994
ControlledPhaseShift<double>/PI/8                 35880 ns        35875 ns        19512
ControlledPhaseShift<double>/PI/10                87950 ns        87940 ns         7990
ControlledPhaseShift<double>/PI/12               267712 ns       267668 ns         2648
ControlledPhaseShift<double>/PI/14               978395 ns       978326 ns          724
ControlledPhaseShift<double>/PI/16              3884028 ns      3883514 ns          181
ControlledPhaseShift<double>/PI/18             15767678 ns     15765479 ns           44
ControlledPhaseShift<double>/PI/20             69157935 ns     69155994 ns            9
ControlledPhaseShift<double>/PI/22            332255772 ns    332215071 ns            2
ControlledPhaseShift<double>/PI/24           1356244231 ns   1355183986 ns            1
DoubleExcitation<double>/PI/6                     18435 ns        18433 ns        38551
DoubleExcitation<double>/PI/8                     23685 ns        23682 ns        29704
DoubleExcitation<double>/PI/10                    35189 ns        35187 ns        19976
DoubleExcitation<double>/PI/12                    76992 ns        76974 ns         9131
DoubleExcitation<double>/PI/14                   206355 ns       206355 ns         3452
DoubleExcitation<double>/PI/16                   736918 ns       736817 ns          947
DoubleExcitation<double>/PI/18                  3194532 ns      3193954 ns          221
DoubleExcitation<double>/PI/20                 17822917 ns     17820727 ns           40
DoubleExcitation<double>/PI/22                122970847 ns    122948234 ns            6
DoubleExcitation<double>/PI/24                504738037 ns    504656750 ns            2
DoubleExcitationMinus<double>/PI/6                30454 ns        30452 ns        23021
DoubleExcitationMinus<double>/PI/8                63115 ns        63110 ns        11103
DoubleExcitationMinus<double>/PI/10              194564 ns       194550 ns         3620
DoubleExcitationMinus<double>/PI/12              742303 ns       742291 ns          922
DoubleExcitationMinus<double>/PI/14             2881716 ns      2881718 ns          235
DoubleExcitationMinus<double>/PI/16            11872395 ns     11871916 ns           60
DoubleExcitationMinus<double>/PI/18            54451836 ns     54448121 ns           14
DoubleExcitationMinus<double>/PI/20           210080851 ns    210071139 ns            3
DoubleExcitationMinus<double>/PI/22           953313217 ns    953260997 ns            1
DoubleExcitationMinus<double>/PI/24          3824055156 ns   3823783964 ns            1
PauliY<double>/PI/6                               20497 ns        20495 ns        34210
PauliY<double>/PI/8                               39440 ns        39437 ns        17777
PauliY<double>/PI/10                             106961 ns       106946 ns         6530
PauliY<double>/PI/12                             349595 ns       349550 ns         1993
PauliY<double>/PI/14                            1310767 ns      1310655 ns          529
PauliY<double>/PI/16                            5202677 ns      5201811 ns          135
PauliY<double>/PI/18                           21035717 ns     21031011 ns           33
PauliY<double>/PI/20                           92041659 ns     92029236 ns            7
PauliY<double>/PI/22                          431287466 ns    431196839 ns            2
PauliY<double>/PI/24                         3246471783 ns   3245123738 ns            1
IsingYY<double>/PI/6                              20047 ns        20044 ns        35102
IsingYY<double>/PI/8                              33485 ns        33481 ns        21002
IsingYY<double>/PI/10                             79320 ns        79307 ns         8790
IsingYY<double>/PI/12                            228093 ns       228072 ns         3075
IsingYY<double>/PI/14                            810646 ns       810510 ns          863
IsingYY<double>/PI/16                           3251680 ns      3251554 ns          216
IsingYY<double>/PI/18                          13344895 ns     13344808 ns           52
IsingYY<double>/PI/20                          68814703 ns     68806737 ns           10
IsingYY<double>/PI/22                         354288141 ns    354247707 ns            2
IsingYY<double>/PI/24                        2158332871 ns   2158084294 ns            1
CRot<double>/PI/6                                 33544 ns        33541 ns        20917
CRot<double>/PI/8                                 73865 ns        73859 ns         9408
CRot<double>/PI/10                               226868 ns       226850 ns         3060
CRot<double>/PI/12                               826269 ns       826237 ns          856
CRot<double>/PI/14                              3119055 ns      3118885 ns          223
CRot<double>/PI/16                             12526442 ns     12525374 ns           56
CRot<double>/PI/18                             50230357 ns     50225118 ns           14
CRot<double>/PI/20                            208003920 ns    207977060 ns            3
CRot<double>/PI/22                            871500457 ns    871437332 ns            1
CRot<double>/PI/24                           3532801550 ns   3532326291 ns            1
CRY<double>/PI/6                                  18764 ns        18763 ns        37177
CRY<double>/PI/8                                  30772 ns        30770 ns        22806
CRY<double>/PI/10                                 69777 ns        69773 ns        10014
CRY<double>/PI/12                                190499 ns       190488 ns         3677
CRY<double>/PI/14                                665545 ns       665515 ns         1060
CRY<double>/PI/16                               2636334 ns      2636231 ns          270
CRY<double>/PI/18                              10644463 ns     10644251 ns           64
CRY<double>/PI/20                              48098794 ns     48092349 ns           12
CRY<double>/PI/22                             253668444 ns    253650850 ns            3
CRY<double>/PI/24                            1770052666 ns   1769882703 ns            1
CRZ<double>/PI/6                                  23259 ns        23257 ns        30115
CRZ<double>/PI/8                                  47018 ns        47018 ns        14991
CRZ<double>/PI/10                                134981 ns       134978 ns         5265
CRZ<double>/PI/12                                450860 ns       450837 ns         1536
CRZ<double>/PI/14                               1739875 ns      1739616 ns          405
CRZ<double>/PI/16                               6947847 ns      6947627 ns          101
CRZ<double>/PI/18                              28269301 ns     28265976 ns           25
CRZ<double>/PI/20                             119186559 ns    119175263 ns            5
CRZ<double>/PI/22                             536813011 ns    536703695 ns            1
CRZ<double>/PI/24                            2812598258 ns   2812306038 ns            1
CRX<double>/PI/6                                  19125 ns        19124 ns        36107
CRX<double>/PI/8                                  31216 ns        31213 ns        22190
CRX<double>/PI/10                                 69896 ns        69892 ns         9994
CRX<double>/PI/12                                191399 ns       191385 ns         3625
CRX<double>/PI/14                                665789 ns       665692 ns         1052
CRX<double>/PI/16                               2674285 ns      2674065 ns          264
CRX<double>/PI/18                              11001913 ns     10999713 ns           63
CRX<double>/PI/20                              49218543 ns     49216734 ns           12
CRX<double>/PI/22                             296413991 ns    296394412 ns            3
CRX<double>/PI/24                            1146369873 ns   1146215296 ns            1
S<double>/PI/6                                    22221 ns        22217 ns        31480
S<double>/PI/8                                    47457 ns        47456 ns        14775
S<double>/PI/10                                  141155 ns       141143 ns         4970
S<double>/PI/12                                  483631 ns       483593 ns         1440
S<double>/PI/14                                 1921576 ns      1921356 ns          373
S<double>/PI/16                                 7616316 ns      7615949 ns           94
S<double>/PI/18                                30180692 ns     30177062 ns           23
S<double>/PI/20                               127967141 ns    127944339 ns            5
S<double>/PI/22                               568184564 ns    568153209 ns            1
S<double>/PI/24                              3714426426 ns   3713784740 ns            1
SingleQubitOp<double>/PI/6/1                      21784 ns        21780 ns        32124
SingleQubitOp<double>/PI/8/1                      50301 ns        50298 ns        10000
SingleQubitOp<double>/PI/10/1                    154545 ns       154534 ns         4505
SingleQubitOp<double>/PI/12/1                    547880 ns       547668 ns         1274
SingleQubitOp<double>/PI/14/1                   2125838 ns      2125357 ns          329
SingleQubitOp<double>/PI/16/1                   8411926 ns      8409659 ns           83
SingleQubitOp<double>/PI/18/1                  34374128 ns     34372147 ns           20
SingleQubitOp<double>/PI/20/1                 145467817 ns    145429875 ns            5
SingleQubitOp<double>/PI/22/1                 643426215 ns    643368052 ns            1
SingleQubitOp<double>/PI/24/1                3976198250 ns   3975824963 ns            1
TwoQubitOp<double>/PI/6/2                         66228 ns        66219 ns        10492
TwoQubitOp<double>/PI/8/2                        223692 ns       223672 ns         3120
TwoQubitOp<double>/PI/10/2                       842954 ns       842889 ns          835
TwoQubitOp<double>/PI/12/2                      3307850 ns      3307661 ns          212
TwoQubitOp<double>/PI/14/2                     13158820 ns     13156874 ns           53
TwoQubitOp<double>/PI/16/2                     52593692 ns     52590801 ns           13
TwoQubitOp<double>/PI/18/2                    210389043 ns    210360903 ns            3
TwoQubitOp<double>/PI/20/2                    857428644 ns    857335044 ns            1
TwoQubitOp<double>/PI/22/2                   3459371012 ns   3459063483 ns            1
TwoQubitOp<double>/PI/24/2                   14522151258 ns   14519617186 ns            1
MultiQubitOp<double>/PI/6/3                       74320 ns        74312 ns         9437
MultiQubitOp<double>/PI/8/3                      249417 ns       249401 ns         2802
MultiQubitOp<double>/PI/10/3                     931763 ns       931686 ns          752
MultiQubitOp<double>/PI/12/3                    3672286 ns      3672032 ns          191
MultiQubitOp<double>/PI/14/3                   14548225 ns     14546775 ns           48
MultiQubitOp<double>/PI/16/3                   57323686 ns     57313768 ns           12
MultiQubitOp<double>/PI/18/3                  227144971 ns    227121919 ns            3
MultiQubitOp<double>/PI/20/3                  919305515 ns    919194533 ns            1
MultiQubitOp<double>/PI/22/3                 3745062979 ns   3744615637 ns            1
MultiQubitOp<double>/PI/24/3                 14930871582 ns   14928712543 ns            1
MultiQubitOp<double>/PI/6/4                      120623 ns       120618 ns         5733
MultiQubitOp<double>/PI/8/4                      431528 ns       431446 ns         1624
MultiQubitOp<double>/PI/10/4                    1655052 ns      1654871 ns          421
MultiQubitOp<double>/PI/12/4                    6615293 ns      6614547 ns          106
MultiQubitOp<double>/PI/14/4                   27304363 ns     27303075 ns           26
MultiQubitOp<double>/PI/16/4                  103073071 ns    103063821 ns            7
MultiQubitOp<double>/PI/18/4                  406712117 ns    406712777 ns            2
MultiQubitOp<double>/PI/20/4                 1642416550 ns   1642290828 ns            1
MultiQubitOp<double>/PI/22/4                 6599485807 ns   6599001057 ns            1
MultiQubitOp<double>/PI/24/4                 26605096357 ns   26602248426 ns            1
MultiQubitOp<double>/PI/6/5                      214176 ns       214162 ns         3236
MultiQubitOp<double>/PI/8/5                      803708 ns       803709 ns          836
MultiQubitOp<double>/PI/10/5                    3114788 ns      3114458 ns          220
MultiQubitOp<double>/PI/12/5                   12359465 ns     12359175 ns           57
MultiQubitOp<double>/PI/14/5                   49383054 ns     49373837 ns           14
MultiQubitOp<double>/PI/16/5                  192284963 ns    192285196 ns            4
MultiQubitOp<double>/PI/18/5                  772761596 ns    772616867 ns            1
MultiQubitOp<double>/PI/20/5                 3081472835 ns   3081233780 ns            1
MultiQubitOp<double>/PI/22/5                 12391110221 ns   12389739364 ns            1
MultiQubitOp<double>/PI/24/5                 49986610977 ns   49980934305 ns            1
GeneratorPhaseShift<double>/LM/6                   6162 ns         6162 ns       112361
GeneratorPhaseShift<double>/LM/8                  10656 ns        10655 ns        65926
GeneratorPhaseShift<double>/LM/10                 27846 ns        27845 ns        25251
GeneratorPhaseShift<double>/LM/12                 96906 ns        96898 ns         7275
GeneratorPhaseShift<double>/LM/14                372122 ns       372101 ns         1893
GeneratorPhaseShift<double>/LM/16               1502294 ns      1502093 ns          470
GeneratorPhaseShift<double>/LM/18               5968915 ns      5968623 ns          114
GeneratorPhaseShift<double>/LM/20              30187631 ns     30182856 ns           24
GeneratorPhaseShift<double>/LM/22             176026080 ns    175983605 ns            4
GeneratorPhaseShift<double>/LM/24             699775903 ns    699696810 ns            1
GeneratorRX<double>/LM/6                           6851 ns         6850 ns       102311
GeneratorRX<double>/LM/8                          13552 ns        13550 ns        51218
GeneratorRX<double>/LM/10                         40515 ns        40514 ns        17308
GeneratorRX<double>/LM/12                        144794 ns       144781 ns         4905
GeneratorRX<double>/LM/14                        560816 ns       560753 ns         1251
GeneratorRX<double>/LM/16                       2311512 ns      2311365 ns          304
GeneratorRX<double>/LM/18                       9376467 ns      9375492 ns           72
GeneratorRX<double>/LM/20                      46033253 ns     46026630 ns           13
GeneratorRX<double>/LM/22                     266485561 ns    266463828 ns            3
GeneratorRX<double>/LM/24                    1124985268 ns   1124714657 ns            1
GeneratorRY<double>/LM/6                           6379 ns         6379 ns       110968
GeneratorRY<double>/LM/8                          12730 ns        12729 ns        55257
GeneratorRY<double>/LM/10                         37208 ns        37206 ns        18800
GeneratorRY<double>/LM/12                        135711 ns       135701 ns         5166
GeneratorRY<double>/LM/14                        526340 ns       526248 ns         1326
GeneratorRY<double>/LM/16                       2158511 ns      2158281 ns          325
GeneratorRY<double>/LM/18                       8741921 ns      8739956 ns           78
GeneratorRY<double>/LM/20                      44730968 ns     44727127 ns           14
GeneratorRY<double>/LM/22                     246926161 ns    246873313 ns            3
GeneratorRY<double>/LM/24                    1065589016 ns   1065468438 ns            1
GeneratorIsingXX<double>/LM/6                      5963 ns         5962 ns       116144
GeneratorIsingXX<double>/LM/8                     11304 ns        11303 ns        62044
GeneratorIsingXX<double>/LM/10                    33230 ns        33227 ns        21249
GeneratorIsingXX<double>/LM/12                   120357 ns       120350 ns         5878
GeneratorIsingXX<double>/LM/14                   469116 ns       469016 ns         1487
GeneratorIsingXX<double>/LM/16                  1968122 ns      1967847 ns          357
GeneratorIsingXX<double>/LM/18                  8522163 ns      8521049 ns           80
GeneratorIsingXX<double>/LM/20                 45252198 ns     45246295 ns           14
GeneratorIsingXX<double>/LM/22                270577855 ns    270428213 ns            3
GeneratorIsingXX<double>/LM/24               1151491553 ns   1150595436 ns            1
GeneratorIsingXY<double>/LM/6                      5931 ns         5929 ns       116260
GeneratorIsingXY<double>/LM/8                     10998 ns        10998 ns        64265
GeneratorIsingXY<double>/LM/10                    31694 ns        31693 ns        22222
GeneratorIsingXY<double>/LM/12                   128019 ns       128019 ns         5154
GeneratorIsingXY<double>/LM/14                   521386 ns       521305 ns         1289
GeneratorIsingXY<double>/LM/16                  2289730 ns      2289392 ns          303
GeneratorIsingXY<double>/LM/18                  9861022 ns      9860114 ns           68
GeneratorIsingXY<double>/LM/20                 50010330 ns     50005587 ns           12
GeneratorIsingXY<double>/LM/22                308343056 ns    308314955 ns            2
GeneratorIsingXY<double>/LM/24               1222528020 ns   1222342211 ns            1
GeneratorMultiRZ<double>/LM/6/2                    6691 ns         6691 ns       105289
GeneratorMultiRZ<double>/LM/8/2                   15170 ns        15170 ns        46225
GeneratorMultiRZ<double>/LM/10/2                  47801 ns        47800 ns        14593
GeneratorMultiRZ<double>/LM/12/2                 180277 ns       180270 ns         3904
GeneratorMultiRZ<double>/LM/14/2                 694116 ns       694060 ns         1021
GeneratorMultiRZ<double>/LM/16/2                2844481 ns      2844194 ns          249
GeneratorMultiRZ<double>/LM/18/2               11440724 ns     11440525 ns           60
GeneratorMultiRZ<double>/LM/20/2               53460898 ns     53455940 ns           12
GeneratorMultiRZ<double>/LM/22/2              281749692 ns    281724341 ns            2
GeneratorMultiRZ<double>/LM/24/2             1149105206 ns   1148937636 ns            1
GeneratorMultiRZ<double>/LM/6/4                    6684 ns         6683 ns       105385
GeneratorMultiRZ<double>/LM/8/4                   15001 ns        15001 ns        46583
GeneratorMultiRZ<double>/LM/10/4                  47507 ns        47504 ns        14708
GeneratorMultiRZ<double>/LM/12/4                 177310 ns       177302 ns         3952
GeneratorMultiRZ<double>/LM/14/4                 706062 ns       706020 ns          999
GeneratorMultiRZ<double>/LM/16/4                2864003 ns      2864008 ns          244
GeneratorMultiRZ<double>/LM/18/4               11549642 ns     11547940 ns           59
GeneratorMultiRZ<double>/LM/20/4               53950818 ns     53945317 ns           11
GeneratorMultiRZ<double>/LM/22/4              282783578 ns    282745525 ns            2
GeneratorMultiRZ<double>/LM/24/4             1160695521 ns   1160662041 ns            1
GeneratorIsingYY<double>/LM/6                      5844 ns         5844 ns       119630
GeneratorIsingYY<double>/LM/8                     10679 ns        10678 ns        65768
GeneratorIsingYY<double>/LM/10                    30329 ns        30328 ns        23175
GeneratorIsingYY<double>/LM/12                   108909 ns       108891 ns         6479
GeneratorIsingYY<double>/LM/14                   427537 ns       427505 ns         1654
GeneratorIsingYY<double>/LM/16                  1783255 ns      1782928 ns          393
GeneratorIsingYY<double>/LM/18                  7932663 ns      7931242 ns           85
GeneratorIsingYY<double>/LM/20                 42493166 ns     42488942 ns           14
GeneratorIsingYY<double>/LM/22                270412331 ns    270351154 ns            3
GeneratorIsingYY<double>/LM/24               1103094049 ns   1102967037 ns            1
GeneratorCRX<double>/LM/6                          5697 ns         5697 ns       120698
GeneratorCRX<double>/LM/8                         10464 ns        10463 ns        67530
GeneratorCRX<double>/LM/10                        30284 ns        30283 ns        23313
GeneratorCRX<double>/LM/12                       139003 ns       139000 ns         4932
GeneratorCRX<double>/LM/14                       578216 ns       578171 ns         1186
GeneratorCRX<double>/LM/16                      2534755 ns      2534181 ns          285
GeneratorCRX<double>/LM/18                     10791832 ns     10790650 ns           64
GeneratorCRX<double>/LM/20                     54148842 ns     54141263 ns           11
GeneratorCRX<double>/LM/22                    301182836 ns    301183775 ns            2
GeneratorCRX<double>/LM/24                   1312355986 ns   1312184118 ns            1
GeneratorCRY<double>/LM/6                          5794 ns         5794 ns       121117
GeneratorCRY<double>/LM/8                         10854 ns        10853 ns        64586
GeneratorCRY<double>/LM/10                        31736 ns        31735 ns        22037
GeneratorCRY<double>/LM/12                       125369 ns       125359 ns         5923
GeneratorCRY<double>/LM/14                       475103 ns       475062 ns         1381
GeneratorCRY<double>/LM/16                      2318483 ns      2318187 ns          321
GeneratorCRY<double>/LM/18                      9709877 ns      9709164 ns           69
GeneratorCRY<double>/LM/20                     47431907 ns     47427972 ns           12
GeneratorCRY<double>/LM/22                    294905316 ns    294867662 ns            2
GeneratorCRY<double>/LM/24                   1210273951 ns   1210049594 ns            1
GeneratorCRZ<double>/LM/6                          5417 ns         5417 ns       128143
GeneratorCRZ<double>/LM/8                          8938 ns         8938 ns        78398
GeneratorCRZ<double>/LM/10                        23386 ns        23385 ns        30226
GeneratorCRZ<double>/LM/12                        96735 ns        96723 ns         7118
GeneratorCRZ<double>/LM/14                       410197 ns       410181 ns         1793
GeneratorCRZ<double>/LM/16                      1716437 ns      1716411 ns          399
GeneratorCRZ<double>/LM/18                      8082176 ns      8082094 ns           86
GeneratorCRZ<double>/LM/20                     42536197 ns     42525479 ns           14
GeneratorCRZ<double>/LM/22                    264448196 ns    264377551 ns            3
GeneratorCRZ<double>/LM/24                   1110919572 ns   1110750331 ns            1
GeneratorControlledPhaseShift<double>/LM/6         5499 ns         5498 ns       125979
GeneratorControlledPhaseShift<double>/LM/8         9760 ns         9759 ns        71809
GeneratorControlledPhaseShift<double>/LM/10       27338 ns        27335 ns        25559
GeneratorControlledPhaseShift<double>/LM/12      112297 ns       112280 ns         6204
GeneratorControlledPhaseShift<double>/LM/14      454387 ns       454311 ns         1585
GeneratorControlledPhaseShift<double>/LM/16     1984439 ns      1984344 ns          362
GeneratorControlledPhaseShift<double>/LM/18     8730745 ns      8729553 ns           79
GeneratorControlledPhaseShift<double>/LM/20    46208254 ns     46197540 ns           12
GeneratorControlledPhaseShift<double>/LM/22   291538828 ns    291492190 ns            2
GeneratorControlledPhaseShift<double>/LM/24  1215781899 ns   1215590112 ns            1
GeneratorSingleExcitation<double>/LM/6            12544 ns        12542 ns        55855
GeneratorSingleExcitation<double>/LM/8            38206 ns        38203 ns        18404
GeneratorSingleExcitation<double>/LM/10          140670 ns       140664 ns         4988
GeneratorSingleExcitation<double>/LM/12          554734 ns       554676 ns         1281
GeneratorSingleExcitation<double>/LM/14         2214561 ns      2214418 ns          318
GeneratorSingleExcitation<double>/LM/16         8888298 ns      8887083 ns           79
GeneratorSingleExcitation<double>/LM/18        36856645 ns     36853427 ns           19
GeneratorSingleExcitation<double>/LM/20       156215619 ns    156198060 ns            4
GeneratorSingleExcitation<double>/LM/22       696097083 ns    696058000 ns            1
GeneratorSingleExcitation<double>/LM/24      2726491084 ns   2726001288 ns            1
GeneratorSingleExcitationMinus<double>/LM/6       10718 ns        10718 ns        65575
GeneratorSingleExcitationMinus<double>/LM/8       28666 ns        28663 ns        24476
GeneratorSingleExcitationMinus<double>/LM/10     100423 ns       100418 ns         6912
GeneratorSingleExcitationMinus<double>/LM/12     399137 ns       399121 ns         1769
GeneratorSingleExcitationMinus<double>/LM/14    1636873 ns      1636759 ns          425
GeneratorSingleExcitationMinus<double>/LM/16    6594882 ns      6594843 ns          105
GeneratorSingleExcitationMinus<double>/LM/18   26961767 ns     26960208 ns           26
GeneratorSingleExcitationMinus<double>/LM/20  114715462 ns    114702950 ns            6
GeneratorSingleExcitationMinus<double>/LM/22  519200401 ns    519154653 ns            1
GeneratorSingleExcitationMinus<double>/LM/24 2083189681 ns   2083073682 ns            1
GeneratorRZ<double>/LM/6                           5542 ns         5541 ns       125733
GeneratorRZ<double>/LM/8                           9031 ns         9030 ns        76848
GeneratorRZ<double>/LM/10                         22117 ns        22115 ns        31700
GeneratorRZ<double>/LM/12                         79602 ns        79596 ns         8783
GeneratorRZ<double>/LM/14                        304230 ns       304192 ns         2314
GeneratorRZ<double>/LM/16                       1322381 ns      1322036 ns          545
GeneratorRZ<double>/LM/18                       6043969 ns      6043380 ns          118
GeneratorRZ<double>/LM/20                      31171707 ns     31167505 ns           22
GeneratorRZ<double>/LM/22                     194432589 ns    194415942 ns            3
GeneratorRZ<double>/LM/24                     861520160 ns    861404290 ns            1
GeneratorSingleExcitationPlus<double>/LM/6        12306 ns        12305 ns        56743
GeneratorSingleExcitationPlus<double>/LM/8        37209 ns        37206 ns        18890
GeneratorSingleExcitationPlus<double>/LM/10      137306 ns       137298 ns         5155
GeneratorSingleExcitationPlus<double>/LM/12      540897 ns       540878 ns         1298
GeneratorSingleExcitationPlus<double>/LM/14     2145583 ns      2145534 ns          327
GeneratorSingleExcitationPlus<double>/LM/16     8589953 ns      8589186 ns           82
GeneratorSingleExcitationPlus<double>/LM/18    35168035 ns     35164526 ns           20
GeneratorSingleExcitationPlus<double>/LM/20   147435111 ns    147405779 ns            5
GeneratorSingleExcitationPlus<double>/LM/22   630174018 ns    630096765 ns            1
GeneratorSingleExcitationPlus<double>/LM/24  2534852941 ns   2534361110 ns            1
GeneratorIsingZZ<double>/LM/6                      5177 ns         5176 ns       135445
GeneratorIsingZZ<double>/LM/8                      7974 ns         7974 ns        86686
GeneratorIsingZZ<double>/LM/10                    19717 ns        19716 ns        35103
GeneratorIsingZZ<double>/LM/12                    67718 ns        67714 ns        10344
GeneratorIsingZZ<double>/LM/14                   258127 ns       258115 ns         2720
GeneratorIsingZZ<double>/LM/16                  1132817 ns      1132714 ns          613
GeneratorIsingZZ<double>/LM/18                  5712668 ns      5712120 ns          113
GeneratorIsingZZ<double>/LM/20                 31178960 ns     31176497 ns           22
GeneratorIsingZZ<double>/LM/22                212289187 ns    212252021 ns            3
GeneratorIsingZZ<double>/LM/24                862364499 ns    862322348 ns            1
Identity<double>/LM/6                              4581 ns         4580 ns       152269
Identity<double>/LM/8                              4601 ns         4600 ns       151979
Identity<double>/LM/10                             5064 ns         5063 ns       136497
Identity<double>/LM/12                             6864 ns         6864 ns        94149
Identity<double>/LM/14                            14509 ns        14508 ns        43740
Identity<double>/LM/16                            48698 ns        48691 ns        13861
Identity<double>/LM/18                           198519 ns       198501 ns         3471
Identity<double>/LM/20                          2515717 ns      2515523 ns          277
Identity<double>/LM/22                         51147759 ns     51141794 ns           13
Identity<double>/LM/24                        212381113 ns    212344209 ns            3
PauliX<double>/LM/6                                6652 ns         6652 ns       105398
PauliX<double>/LM/8                               12498 ns        12496 ns        56143
PauliX<double>/LM/10                              35143 ns        35142 ns        19862
PauliX<double>/LM/12                             125670 ns       125653 ns         5587
PauliX<double>/LM/14                             521003 ns       520951 ns         1000
PauliX<double>/LM/16                            2015038 ns      2014795 ns          342
PauliX<double>/LM/18                            8433727 ns      8432399 ns           80
PauliX<double>/LM/20                           43402356 ns     43397179 ns           14
PauliX<double>/LM/22                          260149730 ns    260074534 ns            3
PauliX<double>/LM/24                         1028706767 ns   1028623474 ns            1
PauliY<double>/LM/6                                6763 ns         6762 ns       103219
PauliY<double>/LM/8                               13169 ns        13167 ns        52641
PauliY<double>/LM/10                              37598 ns        37595 ns        18526
