```
$ ./bin/bench_kernels
2023-01-04T06:35:37+00:00
Running ./bin/bench_kernels
Run on (48 X 3000 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x24)
  L1 Instruction 32 KiB (x24)
  L2 Unified 1024 KiB (x24)
  L3 Unified 16896 KiB (x2)
Load Average: 0.52, 0.65, 1.03
CPU::AVX: True
CPU::AVX2: True
CPU::AVX512F: True
CPU::Brand: Intel(R) Xeon(R) Silver 4116 CPU @ 2.10GHz
CPU::Vendor: GenuineIntel
Compiler::Name: Clang
Compiler::Version: 15.0.0
***WARNING*** CPU scaling is enabled, the benchmark real time measurements may be noisy and will incur extra overhead.
---------------------------------------------------------------------------------------
Benchmark                                             Time             CPU   Iterations
PauliY<float>/AVX2/6                               3990 ns         3989 ns       178331
PauliY<float>/AVX2/8                               5575 ns         5573 ns       123840
PauliY<float>/AVX2/10                             12584 ns        12583 ns        54664
PauliY<float>/AVX2/12                             41355 ns        41346 ns        17034
PauliY<float>/AVX2/14                            148424 ns       148413 ns         4812
PauliY<float>/AVX2/16                            627887 ns       627642 ns         1243
PauliY<float>/AVX2/18                           3530556 ns      3528988 ns          199
PauliY<float>/AVX2/20                          15510944 ns     15506823 ns           44
PauliY<float>/AVX2/22                         115862237 ns    115801669 ns            6
PauliY<float>/AVX2/24                         529433260 ns    529337326 ns            1
SWAP<float>/AVX2/6                                 4117 ns         4114 ns       169998
SWAP<float>/AVX2/8                                 5458 ns         5457 ns       130522
SWAP<float>/AVX2/10                               10242 ns        10239 ns        67744
SWAP<float>/AVX2/12                               27547 ns        27534 ns        24396
SWAP<float>/AVX2/14                               99064 ns        99029 ns         7372
SWAP<float>/AVX2/16                              372176 ns       372032 ns         2030
SWAP<float>/AVX2/18                             2451075 ns      2450140 ns          282
SWAP<float>/AVX2/20                            11513490 ns     11507559 ns           56
SWAP<float>/AVX2/22                            92939584 ns     92908755 ns            7
SWAP<float>/AVX2/24                           458851035 ns    458818179 ns            2
PhaseShift<float>/AVX2/6                           4760 ns         4760 ns       130634
PhaseShift<float>/AVX2/8                           6298 ns         6297 ns       109495
PhaseShift<float>/AVX2/10                         12141 ns        12140 ns        58824
PhaseShift<float>/AVX2/12                         33410 ns        33408 ns        21038
PhaseShift<float>/AVX2/14                        131450 ns       131447 ns         4491
PhaseShift<float>/AVX2/16                        482768 ns       482658 ns         1490
PhaseShift<float>/AVX2/18                       2780554 ns      2780497 ns          275
PhaseShift<float>/AVX2/20                      12354352 ns     12351690 ns           57
PhaseShift<float>/AVX2/22                      87266879 ns     87264437 ns            8
PhaseShift<float>/AVX2/24                     381774252 ns    381702666 ns            2
Hadamard<float>/AVX2/6                             4083 ns         4083 ns       170298
Hadamard<float>/AVX2/8                             6025 ns         6024 ns       116878
Hadamard<float>/AVX2/10                           14046 ns        14046 ns        46927
Hadamard<float>/AVX2/12                          125680 ns       125671 ns        10000
Hadamard<float>/AVX2/14                          156292 ns       156282 ns         4148
Hadamard<float>/AVX2/16                          674006 ns       673895 ns          940
Hadamard<float>/AVX2/18                         3461727 ns      3461583 ns          204
Hadamard<float>/AVX2/20                        19143101 ns     19140440 ns           46
Hadamard<float>/AVX2/22                       107454953 ns    107439778 ns            6
Hadamard<float>/AVX2/24                       502367201 ns    502291655 ns            2
SingleQubitOp<float>/AVX2/6/1                      3508 ns         3508 ns       204975
SingleQubitOp<float>/AVX2/8/1                      6046 ns         6046 ns       112482
SingleQubitOp<float>/AVX2/10/1                    15171 ns        15170 ns        44573
SingleQubitOp<float>/AVX2/12/1                    52986 ns        52981 ns        13067
SingleQubitOp<float>/AVX2/14/1                   205499 ns       205475 ns         3382
SingleQubitOp<float>/AVX2/16/1                   830177 ns       830035 ns          845
SingleQubitOp<float>/AVX2/18/1                  3833430 ns      3832679 ns          185
SingleQubitOp<float>/AVX2/20/1                 16189642 ns     16185931 ns           42
SingleQubitOp<float>/AVX2/22/1                114490538 ns    114478581 ns            5
SingleQubitOp<float>/AVX2/24/1                506909760 ns    506787663 ns            1
GeneratorDoubleExcitation<float>/PI/6             16365 ns        16363 ns        42966
GeneratorDoubleExcitation<float>/PI/8             23735 ns        23733 ns        29424
GeneratorDoubleExcitation<float>/PI/10            42882 ns        42875 ns        16268
GeneratorDoubleExcitation<float>/PI/12           131022 ns       131006 ns         5203
GeneratorDoubleExcitation<float>/PI/14           482686 ns       482643 ns         1362
GeneratorDoubleExcitation<float>/PI/16          2552961 ns      2552818 ns          317
GeneratorDoubleExcitation<float>/PI/18         12350470 ns     12349015 ns           71
GeneratorDoubleExcitation<float>/PI/20         46884882 ns     46877191 ns           13
GeneratorDoubleExcitation<float>/PI/22        257020036 ns    256975103 ns            3
GeneratorDoubleExcitation<float>/PI/24       1167478280 ns   1167261553 ns            1
GeneratorRX<float>/PI/6                           15915 ns        15913 ns        43662
GeneratorRX<float>/PI/8                           28466 ns        28461 ns        25147
GeneratorRX<float>/PI/10                          70236 ns        70232 ns        10128
GeneratorRX<float>/PI/12                         213513 ns       213496 ns         3303
GeneratorRX<float>/PI/14                         752034 ns       751928 ns          930
GeneratorRX<float>/PI/16                        2911009 ns      2910416 ns          240
GeneratorRX<float>/PI/18                       11968324 ns     11967143 ns           58
GeneratorRX<float>/PI/20                       50836999 ns     50820415 ns           13
GeneratorRX<float>/PI/22                      265437660 ns    265420440 ns            3
GeneratorRX<float>/PI/24                     2725866782 ns   2725089626 ns            1
GeneratorDoubleExcitationPlus<float>/PI/6         17188 ns        17186 ns        40491
GeneratorDoubleExcitationPlus<float>/PI/8         27261 ns        27258 ns        25895
GeneratorDoubleExcitationPlus<float>/PI/10        58729 ns        58719 ns        11853
GeneratorDoubleExcitationPlus<float>/PI/12       201523 ns       201504 ns         3615
GeneratorDoubleExcitationPlus<float>/PI/14       689322 ns       689256 ns          898
GeneratorDoubleExcitationPlus<float>/PI/16      3038084 ns      3037897 ns          224
GeneratorDoubleExcitationPlus<float>/PI/18     18502568 ns     18498753 ns           55
GeneratorDoubleExcitationPlus<float>/PI/20     51360580 ns     51346803 ns           10
GeneratorDoubleExcitationPlus<float>/PI/22    283104095 ns    283048208 ns            2
GeneratorDoubleExcitationPlus<float>/PI/24   1367687151 ns   1367449720 ns            1
GeneratorIsingXX<float>/PI/6                      15956 ns        15954 ns        42829
GeneratorIsingXX<float>/PI/8                      25410 ns        25406 ns        27351
GeneratorIsingXX<float>/PI/10                     58354 ns        58351 ns        11746
GeneratorIsingXX<float>/PI/12                    161127 ns       161114 ns         4332
GeneratorIsingXX<float>/PI/14                    553654 ns       553600 ns         1254
GeneratorIsingXX<float>/PI/16                   2130636 ns      2130218 ns          331
GeneratorIsingXX<float>/PI/18                   8799147 ns      8798008 ns           80
GeneratorIsingXX<float>/PI/20                  36334480 ns     36327507 ns           19
GeneratorIsingXX<float>/PI/22                 195914609 ns    195872950 ns            4
GeneratorIsingXX<float>/PI/24                1601871500 ns   1601556807 ns            1
GeneratorDoubleExcitationMinus<float>/PI/6        16017 ns        16013 ns        44742
GeneratorDoubleExcitationMinus<float>/PI/8        22306 ns        22303 ns        30378
GeneratorDoubleExcitationMinus<float>/PI/10       40323 ns        40316 ns        17496
GeneratorDoubleExcitationMinus<float>/PI/12      109309 ns       109298 ns         6452
GeneratorDoubleExcitationMinus<float>/PI/14      341467 ns       341430 ns         2046
GeneratorDoubleExcitationMinus<float>/PI/16     1271006 ns      1270882 ns          558
GeneratorDoubleExcitationMinus<float>/PI/18     5020630 ns      5019871 ns          100
GeneratorDoubleExcitationMinus<float>/PI/20    20770057 ns     20767199 ns           33
GeneratorDoubleExcitationMinus<float>/PI/22   114432082 ns    114411027 ns            6
GeneratorDoubleExcitationMinus<float>/PI/24   451105638 ns    451038036 ns            2
GeneratorRZ<float>/PI/6                           15438 ns        15436 ns        45388
GeneratorRZ<float>/PI/8                           26086 ns        26082 ns        27203
GeneratorRZ<float>/PI/10                          63408 ns        63400 ns        10577
GeneratorRZ<float>/PI/12                         181167 ns       181148 ns         3867
GeneratorRZ<float>/PI/14                         643682 ns       643649 ns         1111
GeneratorRZ<float>/PI/16                        2440349 ns      2439783 ns          287
GeneratorRZ<float>/PI/18                       10282591 ns     10281350 ns           68
GeneratorRZ<float>/PI/20                       43439676 ns     43431926 ns           16
GeneratorRZ<float>/PI/22                      229654549 ns    229615777 ns            3
GeneratorRZ<float>/PI/24                     2498926945 ns   2498345701 ns            1
GeneratorCRZ<float>/PI/6                          15477 ns        15475 ns        44940
GeneratorCRZ<float>/PI/8                          23464 ns        23462 ns        30305
GeneratorCRZ<float>/PI/10                         51183 ns        51173 ns        13545
GeneratorCRZ<float>/PI/12                        139404 ns       139387 ns         5100
GeneratorCRZ<float>/PI/14                        488874 ns       488826 ns         1438
GeneratorCRZ<float>/PI/16                       1867429 ns      1867198 ns          383
GeneratorCRZ<float>/PI/18                       8134418 ns      8133343 ns           87
GeneratorCRZ<float>/PI/20                      35046512 ns     35040012 ns           20
GeneratorCRZ<float>/PI/22                     197160539 ns    197142102 ns            4
GeneratorCRZ<float>/PI/24                    1615946779 ns   1615598928 ns            1
GeneratorControlledPhaseShift<float>/PI/6         15171 ns        15168 ns        45836
GeneratorControlledPhaseShift<float>/PI/8         23415 ns        23411 ns        30585
GeneratorControlledPhaseShift<float>/PI/10        51510 ns        51505 ns        13948
GeneratorControlledPhaseShift<float>/PI/12       141006 ns       140999 ns         4916
GeneratorControlledPhaseShift<float>/PI/14       482054 ns       481933 ns         1422
GeneratorControlledPhaseShift<float>/PI/16      1847433 ns      1846741 ns          384
GeneratorControlledPhaseShift<float>/PI/18      8009172 ns      8006668 ns           87
GeneratorControlledPhaseShift<float>/PI/20     35693861 ns     35692337 ns           20
GeneratorControlledPhaseShift<float>/PI/22    206108868 ns    206075489 ns            4
GeneratorControlledPhaseShift<float>/PI/24   1632452682 ns   1632166744 ns            1
GeneratorCRX<float>/PI/6                          15584 ns        15582 ns        45970
GeneratorCRX<float>/PI/8                          25084 ns        25081 ns        28366
GeneratorCRX<float>/PI/10                         57480 ns        57473 ns        11885
GeneratorCRX<float>/PI/12                        157413 ns       157380 ns         4482
GeneratorCRX<float>/PI/14                        539246 ns       539176 ns         1281
GeneratorCRX<float>/PI/16                       2124375 ns      2124075 ns          335
GeneratorCRX<float>/PI/18                       9238995 ns      9238226 ns           77
GeneratorCRX<float>/PI/20                      39090361 ns     39080716 ns           18
GeneratorCRX<float>/PI/22                     221110889 ns    221100371 ns            3
GeneratorCRX<float>/PI/24                    1695450976 ns   1695176641 ns            1
